agency_cd,site_no,datetime,165986_00060_00001,165986_00060_00001_cd,165987_00060_00002,165987_00060_00002_cd,84936_00060_00003,84936_00060_00003_cd,84937_00065_00001,84937_00065_00001_cd,84938_00065_00002,84938_00065_00002_cd,84939_00065_00003,84939_00065_00003_cd
USGS,2085000,2/14/14,92.6,A,60.8,A,70.7,A,2.72,A,2.43,A,2.53,A
USGS,2085000,2/15/14,447,A,92.6,A,227,A,4.4,A,2.72,A,3.39,A
USGS,2085000,2/16/14,388,A,184,A,243,A,4.1,A,3.26,A,3.49,A
USGS,2085000,2/17/14,213,A,137,A,166,A,3.39,A,3.02,A,3.17,A
USGS,2085000,2/18/14,139,A,119,A,130,A,3.03,A,2.91,A,2.98,A
USGS,2085000,2/19/14,188,A,139,A,162,A,3.28,A,3.03,A,3.15,A
USGS,2085000,2/20/14,170,A,107,A,133,A,3.2,A,2.83,A,2.99,A
USGS,2085000,2/21/14,232,A,96.5,A,142,A,3.47,A,2.75,A,3.01,A
USGS,2085000,2/22/14,225,A,122,A,169,A,3.44,A,2.94,A,3.19,A
USGS,2085000,2/23/14,122,A,84,A,101,A,2.94,A,2.66,A,2.79,A
USGS,2085000,2/24/14,85.2,A,66.6,A,76.6,A,2.67,A,2.5,A,2.59,A
USGS,2085000,2/25/14,67.6,A,57.1,A,61.3,A,2.51,A,2.4,A,2.45,A
USGS,2085000,2/26/14,58,A,51.5,A,54.8,A,2.41,A,2.34,A,2.37,A
USGS,2085000,2/27/14,52.7,A,45,A,49.1,A,2.35,A,2.28,A,2.32,A
USGS,2085000,2/28/14,46,A,37.3,A,42.1,A,2.29,A,2.2,A,2.25,A
USGS,2085000,3/1/14,40.1,A,35.6,A,37.7,A,2.23,A,2.18,A,2.2,A
USGS,2085000,3/2/14,37.3,A,34.8,A,35.9,A,2.2,A,2.17,A,2.19,A
USGS,2085000,3/3/14,69.6,A,35.6,A,47.6,A,2.54,A,2.19,A,2.32,A
USGS,2085000,3/4/14,71.7,A,55.3,A,61.9,A,2.56,A,2.39,A,2.46,A
USGS,2085000,3/5/14,56.2,A,48.2,A,52,A,2.4,A,2.32,A,2.36,A
USGS,2085000,3/6/14,62.7,A,42,A,47.2,A,2.47,A,2.26,A,2.31,A
USGS,2085000,3/7/14,2530,A,62.7,A,1150,A,13.63,A,2.47,A,7.73,A
USGS,2085000,3/8/14,2080,A,604,A,881,A,12.08,A,5.33,A,6.76,A
USGS,2085000,3/9/14,622,A,235,A,409,A,5.43,A,3.49,A,4.26,A
USGS,2085000,3/10/14,235,A,132,A,173,A,3.49,A,3.01,A,3.22,A
USGS,2085000,3/11/14,132,A,97.8,A,113,A,3.01,A,2.79,A,2.89,A
USGS,2085000,3/12/14,97.8,A,84,A,90.8,A,2.79,A,2.68,A,2.74,A
USGS,2085000,3/13/14,96.5,A,76,A,87.2,A,2.78,A,2.61,A,2.71,A
USGS,2085000,3/14/14,76,A,62.7,A,67.4,A,2.61,A,2.48,A,2.53,A
USGS,2085000,3/15/14,64.6,A,58,A,62,A,2.5,A,2.43,A,2.47,A
USGS,2085000,3/16/14,68.6,A,55.3,A,58.5,A,2.54,A,2.4,A,2.43,A
USGS,2085000,3/17/14,176,A,68.6,A,118,A,3.25,A,2.54,A,2.92,A
USGS,2085000,3/18/14,258,A,176,A,215,A,3.58,A,3.25,A,3.41,A
USGS,2085000,3/19/14,243,A,164,A,205,A,3.52,A,3.19,A,3.37,A
USGS,2085000,3/20/14,164,A,107,A,132,A,3.19,A,2.87,A,3.02,A
USGS,2085000,3/21/14,107,A,80.5,A,92.4,A,2.87,A,2.66,A,2.76,A
USGS,2085000,3/22/14,80.5,A,69.6,A,74.7,A,2.66,A,2.56,A,2.61,A
USGS,2085000,3/23/14,72.8,A,65.6,A,68.4,A,2.59,A,2.52,A,2.55,A
USGS,2085000,3/24/14,73.8,A,61.7,A,68.5,A,2.6,A,2.48,A,2.55,A
USGS,2085000,3/25/14,62.7,A,57.1,A,59.5,A,2.49,A,2.43,A,2.46,A
USGS,2085000,3/26/14,60.8,A,50.4,A,55.9,A,2.47,A,2.36,A,2.42,A
USGS,2085000,3/27/14,50.4,A,42,A,45.3,A,2.36,A,2.28,A,2.31,A
USGS,2085000,3/28/14,46,A,40.1,A,43.2,A,2.33,A,2.27,A,2.3,A
USGS,2085000,3/29/14,99.2,A,46,A,72.8,A,2.82,A,2.33,A,2.59,A
USGS,2085000,3/30/14,109,A,73.8,A,93.2,A,2.89,A,2.61,A,2.77,A
USGS,2085000,3/31/14,73.8,A,57.1,A,63.5,A,2.61,A,2.44,A,2.51,A
USGS,2085000,4/1/14,57.1,A,48.2,A,52.8,A,2.44,A,2.35,A,2.4,A
USGS,2085000,4/2/14,50.4,A,43,A,47.3,A,2.37,A,2.3,A,2.34,A
USGS,2085000,4/3/14,44,A,40.1,A,42.3,A,2.31,A,2.27,A,2.29,A
USGS,2085000,4/4/14,42,A,37.3,A,39.8,A,2.29,A,2.24,A,2.27,A
USGS,2085000,4/5/14,40.1,A,35.6,A,37.9,A,2.27,A,2.22,A,2.25,A
USGS,2085000,4/6/14,35.6,A,30.8,A,33.1,A,2.22,A,2.16,A,2.19,A
USGS,2085000,4/7/14,1940,A,30.8,A,653,A,11.48,A,2.16,A,5.47,A
USGS,2085000,4/8/14,818,A,211,A,419,A,6.51,A,3.37,A,4.33,A
USGS,2085000,4/9/14,211,A,118,A,156,A,3.37,A,2.88,A,3.1,A
USGS,2085000,4/10/14,118,A,85.2,A,100,A,2.88,A,2.64,A,2.76,A
USGS,2085000,4/11/14,85.2,A,70.7,A,77.9,A,2.64,A,2.51,A,2.58,A
USGS,2085000,4/12/14,70.7,A,62.7,A,67,A,2.51,A,2.43,A,2.47,A
USGS,2085000,4/13/14,62.7,A,56.2,A,60.2,A,2.43,A,2.36,A,2.4,A
USGS,2085000,4/14/14,58,A,52.7,A,55.5,A,2.38,A,2.32,A,2.35,A
USGS,2085000,4/15/14,381,A,51.5,A,107,A,4.06,A,2.31,A,2.72,A
USGS,2085000,4/16/14,419,A,134,A,230,A,4.25,A,2.98,A,3.43,A
USGS,2085000,4/17/14,134,A,86.4,A,107,A,2.98,A,2.65,A,2.8,A
USGS,2085000,4/18/14,86.4,A,71.7,A,77.7,A,2.65,A,2.52,A,2.57,A
USGS,2085000,4/19/14,230,A,77.1,A,160,A,3.45,A,2.57,A,3.09,A
USGS,2085000,4/20/14,162,A,97.8,A,125,A,3.14,A,2.74,A,2.92,A
USGS,2085000,4/21/14,97.8,A,76,A,85.4,A,2.74,A,2.56,A,2.64,A
USGS,2085000,4/22/14,76,A,66.6,A,71.6,A,2.56,A,2.47,A,2.52,A
USGS,2085000,4/23/14,66.6,A,57.1,A,63,A,2.47,A,2.37,A,2.43,A
USGS,2085000,4/24/14,57.1,A,47.1,A,52.1,A,2.37,A,2.27,A,2.32,A
USGS,2085000,4/25/14,69.6,A,45,A,53.9,A,2.5,A,2.25,A,2.34,A
USGS,2085000,4/26/14,223,A,66.6,A,167,A,3.42,A,2.47,A,3.15,A
USGS,2085000,4/27/14,119,A,68.6,A,89.5,A,2.89,A,2.49,A,2.67,A
USGS,2085000,4/28/14,68.6,A,53.6,A,58.6,A,2.49,A,2.33,A,2.38,A
USGS,2085000,4/29/14,54.5,A,46,A,50.3,A,2.34,A,2.26,A,2.3,A
USGS,2085000,4/30/14,74.9,A,48.2,A,64.1,A,2.55,A,2.28,A,2.44,A
USGS,2085000,5/1/14,81.7,A,61.7,A,74,A,2.61,A,2.42,A,2.54,A
USGS,2085000,5/2/14,61.7,A,45,A,54.2,A,2.42,A,2.25,A,2.34,A
USGS,2085000,5/3/14,45,A,37.3,A,41.3,A,2.25,A,2.17,A,2.21,A
USGS,2085000,5/4/14,37.3,A,32.3,A,34.6,A,2.17,A,2.11,A,2.14,A
USGS,2085000,5/5/14,32.3,A,27.9,A,30.3,A,2.11,A,2.05,A,2.08,A
USGS,2085000,5/6/14,30.8,A,27.2,A,29,A,2.09,A,2.04,A,2.07,A
USGS,2085000,5/7/14,28.6,A,25.8,A,27.4,A,2.06,A,2.02,A,2.04,A
USGS,2085000,5/8/14,28.6,A,22.7,A,26.1,A,2.06,A,1.97,A,2.02,A
USGS,2085000,5/9/14,25.2,A,21.5,A,23.7,A,2.01,A,1.95,A,1.99,A
USGS,2085000,5/10/14,28.6,A,21,A,24.5,A,2.06,A,1.94,A,2,A
USGS,2085000,5/11/14,33.9,A,25.8,A,29.3,A,2.13,A,2.02,A,2.07,A
USGS,2085000,5/12/14,25.8,A,20.4,A,23.7,A,2.02,A,1.93,A,1.99,A
USGS,2085000,5/13/14,22.1,A,17.6,A,19.9,A,1.96,A,1.88,A,1.92,A
USGS,2085000,5/14/14,20.4,A,16.5,A,18.5,A,1.93,A,1.86,A,1.9,A
USGS,2085000,5/15/14,1440,A,16,A,223,A,9.69,A,1.85,A,3.14,A
USGS,2085000,5/16/14,2100,A,361,A,1100,A,12.14,A,3.95,A,7.7,A
USGS,2085000,5/17/14,361,A,110,A,191,A,3.95,A,2.83,A,3.24,A
USGS,2085000,5/18/14,110,A,67.6,A,86.1,A,2.83,A,2.48,A,2.64,A
USGS,2085000,5/19/14,67.6,A,49.3,A,58.8,A,2.48,A,2.29,A,2.39,A
USGS,2085000,5/20/14,49.3,A,37.3,A,43.2,A,2.29,A,2.17,A,2.23,A
USGS,2085000,5/21/14,37.3,A,32.3,A,35.6,A,2.17,A,2.11,A,2.15,A
USGS,2085000,5/22/14,33.1,A,27.9,A,31.2,A,2.12,A,2.05,A,2.1,A
USGS,2085000,5/23/14,29.3,A,25.8,A,27.4,A,2.07,A,2.02,A,2.04,A
USGS,2085000,5/24/14,26.5,A,21,A,24,A,2.03,A,1.94,A,1.99,A
USGS,2085000,5/25/14,23.9,A,19.3,A,21.3,A,1.99,A,1.91,A,1.95,A
USGS,2085000,5/26/14,22.1,A,18.2,A,20.1,A,1.96,A,1.89,A,1.92,A
USGS,2085000,5/27/14,46,A,17.6,A,22.5,A,2.26,A,1.88,A,1.96,A
USGS,2085000,5/28/14,76,A,33.1,A,54,A,2.56,A,2.12,A,2.34,A
USGS,2085000,5/29/14,33.1,A,22.7,A,27.4,A,2.12,A,1.97,A,2.04,A
USGS,2085000,5/30/14,23.9,A,21,A,22.7,A,1.99,A,1.94,A,1.97,A
USGS,2085000,5/31/14,22.7,A,18.8,A,20.8,A,1.97,A,1.9,A,1.94,A
USGS,2085000,6/1/14,19.3,A,14.5,A,17.2,A,1.91,A,1.82,A,1.87,A
USGS,2085000,6/2/14,17.6,A,12.7,A,14.8,A,1.88,A,1.78,A,1.82,A
USGS,2085000,6/3/14,15.5,A,12.3,A,13.4,A,1.84,A,1.77,A,1.79,A
USGS,2085000,6/4/14,14.5,A,12.3,A,13.4,A,1.82,A,1.77,A,1.8,A
USGS,2085000,6/5/14,19.9,A,13.6,A,17.6,A,1.92,A,1.8,A,1.88,A
USGS,2085000,6/6/14,16,A,13.1,A,14.9,A,1.85,A,1.79,A,1.83,A
USGS,2085000,6/7/14,13.6,A,9.64,A,11.9,A,1.8,A,1.7,A,1.76,A
USGS,2085000,6/8/14,12.3,A,8.99,A,10.3,A,1.77,A,1.68,A,1.72,A
USGS,2085000,6/9/14,9.99,A,8.67,A,9.16,A,1.71,A,1.67,A,1.69,A
USGS,2085000,6/10/14,10.7,A,9.31,A,10,A,1.73,A,1.69,A,1.71,A
USGS,2085000,6/11/14,67.6,A,8.99,A,16.7,A,2.48,A,1.68,A,1.82,A
USGS,2085000,6/12/14,25.2,A,18.2,A,20.9,A,2.01,A,1.89,A,1.94,A
USGS,2085000,6/13/14,35.6,A,14,A,17.4,A,2.15,A,1.81,A,1.87,A
USGS,2085000,6/14/14,16,A,13.1,A,14,A,1.85,A,1.79,A,1.81,A
USGS,2085000,6/15/14,13.1,A,8.36,A,10.9,A,1.79,A,1.66,A,1.73,A
USGS,2085000,6/16/14,8.99,A,7.23,A,8,A,1.68,A,1.62,A,1.65,A
USGS,2085000,6/17/14,7.23,A,6.23,A,6.65,A,1.62,A,1.58,A,1.6,A
USGS,2085000,6/18/14,9.64,A,5.14,A,6.63,A,1.7,A,1.53,A,1.59,A
USGS,2085000,6/19/14,14.5,A,7.23,A,8.91,A,1.82,A,1.62,A,1.67,A
USGS,2085000,6/20/14,18.2,A,6.97,A,9.77,A,1.89,A,1.61,A,1.69,A
USGS,2085000,6/21/14,15,A,5.99,A,9.24,A,1.83,A,1.57,A,1.68,A
USGS,2085000,6/22/14,6.71,A,5.14,A,5.95,A,1.6,A,1.53,A,1.57,A
USGS,2085000,6/23/14,6.23,A,4.94,A,5.44,A,1.58,A,1.52,A,1.54,A
USGS,2085000,6/24/14,5.14,A,4.21,A,4.49,A,1.53,A,1.48,A,1.5,A
USGS,2085000,6/25/14,4.38,A,3.58,A,3.95,A,1.49,A,1.44,A,1.46,A
USGS,2085000,6/26/14,4.38,A,3.58,A,3.66,A,1.49,A,1.44,A,1.45,A
USGS,2085000,6/27/14,90.1,A,4.38,A,38.2,A,2.68,A,1.49,A,2.13,A
USGS,2085000,6/28/14,24.5,A,13.1,A,17.9,A,2,A,1.79,A,1.88,A
USGS,2085000,6/29/14,13.1,A,8.07,A,9.97,A,1.79,A,1.65,A,1.71,A
USGS,2085000,6/30/14,8.67,A,5.34,A,6.79,A,1.67,A,1.54,A,1.6,A
USGS,2085000,7/1/14,6.47,A,4.38,A,5.28,A,1.59,A,1.49,A,1.53,A
USGS,2085000,7/2/14,4.94,A,4.04,A,4.51,A,1.52,A,1.47,A,1.5,A
USGS,2085000,7/3/14,4.04,A,3.73,A,3.88,A,1.47,A,1.45,A,1.46,A
USGS,2085000,7/4/14,3.88,A,3.43,A,3.58,A,1.46,A,1.43,A,1.44,A
USGS,2085000,7/5/14,3.58,A,3.43,A,3.48,A,1.44,A,1.43,A,1.43,A
USGS,2085000,7/6/14,3.43,A,3.08,A,3.19,A,1.43,A,1.41,A,1.42,A
USGS,2085000,7/7/14,3.08,A,2.56,A,2.81,A,1.41,A,1.38,A,1.39,A
USGS,2085000,7/8/14,2.72,A,2.56,A,2.63,A,1.39,A,1.38,A,1.38,A
USGS,2085000,7/9/14,2.72,A,2.56,A,2.6,A,1.39,A,1.38,A,1.38,A
USGS,2085000,7/10/14,4.56,A,2.56,A,3.09,A,1.5,A,1.38,A,1.41,A
USGS,2085000,7/11/14,4.94,A,4.21,A,4.63,A,1.52,A,1.48,A,1.5,A
USGS,2085000,7/12/14,4.94,A,3.88,A,4.18,A,1.52,A,1.46,A,1.48,A
USGS,2085000,7/13/14,4.04,A,3.43,A,3.6,A,1.47,A,1.43,A,1.44,A
USGS,2085000,7/14/14,3.43,A,3.08,A,3.29,A,1.43,A,1.41,A,1.42,A
USGS,2085000,7/15/14,119,A,2.89,A,21.7,A,2.89,A,1.4,A,1.73,A
USGS,2085000,7/16/14,22.1,A,5.99,A,10.3,A,1.96,A,1.57,A,1.7,A
USGS,2085000,7/17/14,5.99,A,3.88,A,4.26,A,1.57,A,1.46,A,1.48,A
USGS,2085000,7/18/14,4.21,A,3.08,A,3.51,A,1.48,A,1.41,A,1.44,A
USGS,2085000,7/19/14,3.27,A,2.89,A,3.04,A,1.42,A,1.4,A,1.41,A
USGS,2085000,7/20/14,3.27,A,2.89,A,3,A,1.42,A,1.4,A,1.41,A
USGS,2085000,7/21/14,28.6,A,3.08,A,7.6,A,2.06,A,1.41,A,1.61,A
USGS,2085000,7/22/14,9.64,A,5.99,A,7.37,A,1.7,A,1.57,A,1.62,A
USGS,2085000,7/23/14,5.99,A,4.04,A,4.57,A,1.57,A,1.47,A,1.5,A
USGS,2085000,7/24/14,19.3,A,3.27,A,5.49,A,1.91,A,1.42,A,1.51,A
USGS,2085000,7/25/14,58.9,A,13.6,A,29.8,A,2.39,A,1.8,A,2.05,A
USGS,2085000,7/26/14,13.6,A,7.5,A,9.7,A,1.8,A,1.63,A,1.7,A
USGS,2085000,7/27/14,16.5,A,5.99,A,8.32,A,1.86,A,1.57,A,1.65,A
USGS,2085000,7/28/14,10.7,A,6.97,A,9.03,A,1.73,A,1.61,A,1.68,A
USGS,2085000,7/29/14,7.78,A,4.94,A,6.13,A,1.64,A,1.52,A,1.58,A
USGS,2085000,7/30/14,8.99,A,3.58,A,4.81,A,1.68,A,1.44,A,1.5,A
USGS,2085000,7/31/14,19.9,A,5.14,A,7.09,A,1.92,A,1.53,A,1.6,A
USGS,2085000,8/1/14,106,A,6.23,A,25.2,A,2.8,A,1.58,A,1.88,A
USGS,2085000,8/2/14,39.2,A,18.2,A,28.9,A,2.19,A,1.89,A,2.06,A
USGS,2085000,8/3/14,18.2,A,10.7,A,14.9,A,1.89,A,1.73,A,1.83,A
USGS,2085000,8/4/14,10.7,A,6.97,A,8.67,A,1.73,A,1.61,A,1.67,A
USGS,2085000,8/5/14,6.97,A,4.94,A,5.8,A,1.61,A,1.52,A,1.56,A
USGS,2085000,8/6/14,5.14,A,3.08,A,3.82,A,1.53,A,1.41,A,1.46,A
USGS,2085000,8/7/14,4.56,A,2.89,A,3.42,A,1.5,A,1.4,A,1.43,A
USGS,2085000,8/8/14,4.56,A,3.88,A,4.09,A,1.5,A,1.46,A,1.47,A
USGS,2085000,8/9/14,10.7,A,4.56,A,7.15,A,1.73,A,1.5,A,1.61,A
USGS,2085000,8/10/14,11.9,A,8.67,A,10.3,A,1.76,A,1.67,A,1.72,A
USGS,2085000,8/11/14,17.6,A,6.71,A,8.54,A,1.88,A,1.6,A,1.66,A
USGS,2085000,8/12/14,243,A,14,A,42.4,A,3.5,A,1.81,A,2.09,A
USGS,2085000,8/13/14,267,A,53.6,A,116,A,3.59,A,2.33,A,2.81,A
USGS,2085000,8/14/14,53.6,A,18.8,A,31.5,A,2.33,A,1.9,A,2.08,A
USGS,2085000,8/15/14,18.8,A,9.99,A,13.2,A,1.9,A,1.71,A,1.79,A
USGS,2085000,8/16/14,9.99,A,6.71,A,7.89,A,1.71,A,1.6,A,1.64,A
USGS,2085000,8/17/14,7.78,A,4.94,A,5.87,A,1.64,A,1.52,A,1.56,A
USGS,2085000,8/18/14,17.1,A,4.04,A,6.65,A,1.87,A,1.47,A,1.57,A
USGS,2085000,8/19/14,15.5,A,6.97,A,9.04,A,1.84,A,1.61,A,1.68,A
USGS,2085000,8/20/14,6.97,A,6.23,A,6.52,A,1.61,A,1.58,A,1.59,A
USGS,2085000,8/21/14,6.47,A,5.34,A,5.72,A,1.59,A,1.54,A,1.56,A
USGS,2085000,8/22/14,5.55,A,4.38,A,4.87,A,1.55,A,1.49,A,1.52,A
USGS,2085000,8/23/14,9.64,A,4.21,A,5.08,A,1.7,A,1.48,A,1.52,A
USGS,2085000,8/24/14,5.55,A,4.75,A,5.15,A,1.55,A,1.51,A,1.53,A
USGS,2085000,8/25/14,5.34,A,3.88,A,4.39,A,1.54,A,1.46,A,1.49,A
USGS,2085000,8/26/14,4.75,A,3.43,A,4.12,A,1.51,A,1.43,A,1.47,A
USGS,2085000,8/27/14,4.75,A,3.88,A,4.22,A,1.51,A,1.46,A,1.48,A
USGS,2085000,8/28/14,3.88,A,3.27,A,3.53,A,1.46,A,1.43,A,1.44,A
USGS,2085000,8/29/14,3.88,A,3.58,A,3.76,A,1.47,A,1.45,A,1.46,A
USGS,2085000,8/30/14,4.38,A,3.73,A,3.96,A,1.5,A,1.46,A,1.47,A
USGS,2085000,8/31/14,4.38,A,3.73,A,3.94,A,1.5,A,1.46,A,1.47,A
USGS,2085000,9/1/14,3.88,A,3.73,A,3.81,A,1.47,A,1.46,A,1.47,A
USGS,2085000,9/2/14,3.73,A,3.27,A,3.54,A,1.46,A,1.43,A,1.45,A
USGS,2085000,9/3/14,3.27,A,2.89,A,3.13,A,1.43,A,1.41,A,1.42,A
USGS,2085000,9/4/14,58.9,A,2.56,A,7.88,A,2.4,A,1.39,A,1.55,A
USGS,2085000,9/5/14,25.8,A,10.7,A,18.3,A,2.03,A,1.74,A,1.9,A
USGS,2085000,9/6/14,23.3,A,11.1,A,16.6,A,1.99,A,1.75,A,1.87,A
USGS,2085000,9/7/14,11.1,A,5.55,A,8.05,A,1.75,A,1.56,A,1.65,A
USGS,2085000,9/8/14,22.1,A,4.75,A,8.19,A,1.97,A,1.52,A,1.64,A
USGS,2085000,9/9/14,16,A,9.64,A,12.7,A,1.86,A,1.71,A,1.79,A
USGS,2085000,9/10/14,10.7,A,5.34,A,7.06,A,1.74,A,1.55,A,1.62,A
USGS,2085000,9/11/14,5.77,A,3.88,A,4.59,A,1.57,A,1.48,A,1.52,A
USGS,2085000,9/12/14,13.6,A,3.88,A,8.48,A,1.82,A,1.48,A,1.65,A
USGS,2085000,9/13/14,11.5,A,7.5,A,9.08,A,1.77,A,1.65,A,1.7,A
USGS,2085000,9/14/14,7.5,A,5.55,A,5.99,A,1.65,A,1.57,A,1.59,A
USGS,2085000,9/15/14,5.77,A,3.73,A,4.47,A,1.58,A,1.47,A,1.51,A
USGS,2085000,9/16/14,3.88,A,3.27,A,3.6,A,1.48,A,1.44,A,1.46,A
USGS,2085000,9/17/14,4.21,A,3.43,A,3.77,A,1.5,A,1.45,A,1.47,A
USGS,2085000,9/18/14,3.73,A,3.27,A,3.46,A,1.47,A,1.44,A,1.45,A
USGS,2085000,9/19/14,3.88,A,2.89,A,3.35,A,1.48,A,1.42,A,1.45,A
USGS,2085000,9/20/14,3.58,A,3.08,A,3.33,A,1.46,A,1.43,A,1.44,A
USGS,2085000,9/21/14,3.88,A,3.08,A,3.41,A,1.48,A,1.43,A,1.45,A
USGS,2085000,9/22/14,3.58,A,2.56,A,3.06,A,1.46,A,1.4,A,1.43,A
USGS,2085000,9/23/14,2.72,A,1.99,A,2.27,A,1.41,A,1.38,A,1.39,A
USGS,2085000,9/24/14,10.7,A,1.99,A,5.55,A,1.75,A,1.38,A,1.54,A
USGS,2085000,9/25/14,9.64,A,4.75,A,7.3,A,1.72,A,1.54,A,1.64,A
USGS,2085000,9/26/14,4.75,A,4.04,A,4.36,A,1.54,A,1.5,A,1.52,A
USGS,2085000,9/27/14,4.75,A,3.58,A,4.02,A,1.54,A,1.47,A,1.5,A
USGS,2085000,9/28/14,3.73,A,3.08,A,3.25,A,1.48,A,1.44,A,1.45,A
USGS,2085000,9/29/14,4.56,A,2.89,A,3.31,A,1.53,A,1.43,A,1.45,A
USGS,2085000,9/30/14,3.73,A,2.89,A,3.25,A,1.48,A,1.43,A,1.45,A
USGS,2085000,10/1/14,3.58,A,3.08,A,3.33,A,1.47,A,1.44,A,1.45,A
USGS,2085000,10/2/14,3.27,A,2.72,A,3.01,A,1.44,A,1.41,A,1.43,A
USGS,2085000,10/3/14,3.08,A,2.56,A,2.77,A,1.43,A,1.4,A,1.41,A
USGS,2085000,10/4/14,3.73,A,1.12,A,2.08,A,1.47,A,1.36,A,1.39,A
USGS,2085000,10/5/14,4.04,A,2.72,A,3.34,A,1.49,A,1.41,A,1.45,A
USGS,2085000,10/6/14,4.04,A,2.56,A,3.13,A,1.49,A,1.4,A,1.43,A
USGS,2085000,10/7/14,3.58,A,2.56,A,3.01,A,1.46,A,1.4,A,1.43,A
USGS,2085000,10/8/14,4.56,A,3.08,A,3.75,A,1.52,A,1.43,A,1.47,A
USGS,2085000,10/9/14,3.88,A,2.89,A,3.35,A,1.48,A,1.42,A,1.45,A
USGS,2085000,10/10/14,13.1,A,2.4,A,3.57,A,1.81,A,1.39,A,1.45,A
USGS,2085000,10/11/14,17.6,A,5.14,A,11.3,A,1.9,A,1.55,A,1.74,A
USGS,2085000,10/12/14,13.1,A,9.31,A,11.1,A,1.81,A,1.71,A,1.76,A
USGS,2085000,10/13/14,9.99,A,4.94,A,7.71,A,1.73,A,1.54,A,1.65,A
USGS,2085000,10/14/14,80.5,A,3.88,A,18.8,A,2.62,A,1.48,A,1.73,A
USGS,2085000,10/15/14,310,A,53.6,A,151,A,3.74,A,2.35,A,3,A
USGS,2085000,10/16/14,151,A,52.7,A,90.2,A,3.1,A,2.34,A,2.67,A
USGS,2085000,10/17/14,52.7,A,23.3,A,34.6,A,2.34,A,2,A,2.15,A
USGS,2085000,10/18/14,23.3,A,14,A,18.1,A,2,A,1.83,A,1.91,A
USGS,2085000,10/19/14,14.5,A,7.23,A,11.3,A,1.84,A,1.63,A,1.76,A
USGS,2085000,10/20/14,7.78,A,4.75,A,6.64,A,1.65,A,1.52,A,1.61,A
USGS,2085000,10/21/14,5.77,A,4.04,A,4.95,A,1.57,A,1.48,A,1.53,A
USGS,2085000,10/22/14,6.71,A,3.58,A,4.88,A,1.61,A,1.45,A,1.52,A
USGS,2085000,10/23/14,7.23,A,4.04,A,5.47,A,1.63,A,1.48,A,1.55,A
USGS,2085000,10/24/14,6.71,A,4.38,A,5.42,A,1.61,A,1.5,A,1.55,A
USGS,2085000,10/25/14,5.55,A,4.04,A,4.6,A,1.56,A,1.48,A,1.51,A
USGS,2085000,10/26/14,4.75,A,3.73,A,4.18,A,1.52,A,1.46,A,1.49,A
USGS,2085000,10/27/14,4.04,A,3.08,A,3.46,A,1.48,A,1.42,A,1.44,A
USGS,2085000,10/28/14,3.73,A,2.89,A,3.27,A,1.46,A,1.41,A,1.43,A
USGS,2085000,10/29/14,4.94,A,3.08,A,4.06,A,1.53,A,1.42,A,1.48,A
USGS,2085000,10/30/14,5.14,A,3.88,A,4.44,A,1.54,A,1.47,A,1.5,A
USGS,2085000,10/31/14,8.07,A,4.75,A,5.71,A,1.66,A,1.52,A,1.56,A
USGS,2085000,11/1/14,16,A,5.14,A,10.2,A,1.86,A,1.54,A,1.71,A
USGS,2085000,11/2/14,13.6,A,6.97,A,10.4,A,1.81,A,1.62,A,1.73,A
USGS,2085000,11/3/14,7.5,A,5.14,A,6.65,A,1.64,A,1.54,A,1.61,A
USGS,2085000,11/4/14,5.99,A,4.04,A,4.98,A,1.58,A,1.48,A,1.53,A
USGS,2085000,11/5/14,5.34,A,4.38,A,4.88,A,1.55,A,1.5,A,1.53,A
USGS,2085000,11/6/14,28.6,A,4.56,A,7.8,A,2.07,A,1.51,A,1.62,A
USGS,2085000,11/7/14,11.5,A,8.07,A,9.72,A,1.76,A,1.66,A,1.71,A
USGS,2085000,11/8/14,8.99,A,6.97,A,8.22,A,1.69,A,1.62,A,1.66,A
USGS,2085000,11/9/14,8.67,A,6.71,A,7.69,A,1.68,A,1.61,A,1.65,A
USGS,2085000,11/10/14,7.23,A,5.55,A,6.45,A,1.63,A,1.56,A,1.6,A
USGS,2085000,11/11/14,6.71,A,4.75,A,5.63,A,1.61,A,1.52,A,1.56,A
USGS,2085000,11/12/14,6.71,A,5.14,A,5.96,A,1.61,A,1.54,A,1.58,A
USGS,2085000,11/13/14,6.97,A,5.14,A,5.91,A,1.62,A,1.54,A,1.58,A
USGS,2085000,11/14/14,6.71,A,5.14,A,5.82,A,1.61,A,1.54,A,1.57,A
USGS,2085000,11/15/14,5.77,A,4.94,A,5.55,A,1.57,A,1.53,A,1.56,A
USGS,2085000,11/16/14,4.94,A,3.88,A,4.27,A,1.53,A,1.47,A,1.49,A
USGS,2085000,11/17/14,65.6,A,4.04,A,24,A,2.47,A,1.48,A,1.88,A
USGS,2085000,11/18/14,55.3,A,19.9,A,34.3,A,2.36,A,1.93,A,2.13,A
USGS,2085000,11/19/14,19.9,A,10.3,A,15.6,A,1.93,A,1.73,A,1.85,A
USGS,2085000,11/20/14,12.3,A,8.07,A,10.6,A,1.78,A,1.66,A,1.74,A
USGS,2085000,11/21/14,9.31,A,6.23,A,7.92,A,1.7,A,1.59,A,1.65,A
USGS,2085000,11/22/14,8.67,A,6.23,A,7.44,A,1.67,A,1.59,A,1.63,A
