lakeid,lakename,year4,daynum,sampledate,depth_id,depth,tn_ug,tp_ug,nh34,no23,po4,comments
L,Paul Lake,2013,155,6/4/13,1,0.5,304.00299,8.14511,NA,NA,NA,
L,Paul Lake,2013,155,6/4/13,7,9,NA,NA,751.8310386,3.477590647,5.524906885,
R,Peter Lake,2013,155,6/4/13,1,0.5,275.24046,9.75555,NA,NA,NA,
T,Tuesday Lake,2013,155,6/4/13,1,0.5,342.78267,15.36112,NA,NA,NA,
L,Paul Lake,2013,156,6/5/13,1,0.5,227.42433,4.3358,NA,NA,NA,
R,Peter Lake,2013,156,6/5/13,1,0.5,324.54165,7.52571,NA,NA,NA,
T,Tuesday Lake,2013,156,6/5/13,-1,NA,NA,NA,46.88799072,1.549811885,1.399749619,
T,Tuesday Lake,2013,156,6/5/13,-2,3,NA,NA,55.37815128,18.79886044,0.812910162,
T,Tuesday Lake,2013,156,6/5/13,1,0.5,366.15135,10.99435,NA,NA,NA,
T,Tuesday Lake,2013,156,6/5/13,7,10,NA,NA,241.7473019,22.16085431,1.655689748,
L,Paul Lake,2013,157,6/6/13,1,0.5,278.70093,6.75146,NA,NA,NA,
R,Peter Lake,2013,157,6/6/13,1,0.5,275.77284,9.04324,NA,NA,NA,
T,Tuesday Lake,2013,157,6/6/13,1,0.5,448.55817,15.02045,NA,NA,NA,
L,Paul Lake,2013,158,6/7/13,1,0.5,210.75243,5.63654,NA,NA,NA,
R,Peter Lake,2013,158,6/7/13,1,0.5,273.50322,9.69361,NA,NA,NA,
T,Tuesday Lake,2013,158,6/7/13,1,0.5,375.17379,15.42306,NA,NA,NA,
L,Paul Lake,2013,159,6/8/13,1,0.5,246.53397,3.90222,NA,NA,NA,
R,Peter Lake,2013,159,6/8/13,1,0.5,291.71622,4.11901,NA,NA,NA,
T,Tuesday Lake,2013,159,6/8/13,1,0.5,385.61124,16.04246,NA,NA,NA,
L,Paul Lake,2013,160,6/9/13,1,0.5,279.48549,2.91118,NA,NA,NA,
R,Peter Lake,2013,160,6/9/13,1,0.5,311.80656,4.86229,NA,NA,NA,
T,Tuesday Lake,2013,160,6/9/13,1,0.5,528.63933,16.29022,NA,NA,NA,
L,Paul Lake,2013,161,6/10/13,1,0.5,304.98369,1.08395,NA,NA,NA,
R,Peter Lake,2013,161,6/10/13,-1,NA,NA,NA,8.652488549,-0.011655437,0.566221493,
R,Peter Lake,2013,161,6/10/13,-2,4,NA,NA,41.35275229,0.811183365,1.138699439,
R,Peter Lake,2013,161,6/10/13,1,0.5,351.02055,4.92423,NA,NA,NA,
R,Peter Lake,2013,161,6/10/13,7,12,NA,NA,642.1989998,2.264620456,5.791462899,
T,Tuesday Lake,2013,161,6/10/13,1,0.5,408.99393,18.17939,NA,NA,NA,
L,Paul Lake,2013,162,6/11/13,-1,NA,NA,NA,39.20876405,0.592654278,0.992740325,
L,Paul Lake,2013,162,6/11/13,-2,4,NA,NA,26.08786483,0.210888307,1.140741973,
L,Paul Lake,2013,162,6/11/13,1,0.5,284.403,0.49552,NA,NA,NA,
L,Paul Lake,2013,162,6/11/13,7,9,NA,NA,347.1895139,1.591715687,2.342469022,
R,Peter Lake,2013,162,6/11/13,1,0.5,323.85516,18.48909,NA,NA,NA,
T,Tuesday Lake,2013,162,6/11/13,1,0.5,359.6367,11.55181,NA,NA,NA,
L,Paul Lake,2013,163,6/12/13,1,0.5,193.94043,5.11005,NA,NA,NA,
R,Peter Lake,2013,163,6/12/13,1,0.5,305.92236,6.13206,NA,NA,NA,
T,Tuesday Lake,2013,163,6/12/13,-1,NA,NA,NA,55.62034181,0.620132538,0.863422266,
T,Tuesday Lake,2013,163,6/12/13,-2,3,NA,NA,41.85307527,0.361833246,1.214760096,
T,Tuesday Lake,2013,163,6/12/13,1,0.5,348.79296,17.21932,NA,NA,NA,
T,Tuesday Lake,2013,163,6/12/13,7,12,NA,NA,272.2171081,11.46073174,2.458141899,
L,Paul Lake,2013,164,6/13/13,1,0.5,285.01944,3.84028,NA,NA,NA,
R,Peter Lake,2013,164,6/13/13,1,0.5,355.54578,6.62758,NA,NA,NA,
T,Tuesday Lake,2013,164,6/13/13,1,0.5,363.82569,14.37008,NA,NA,NA,
L,Paul Lake,2013,165,6/14/13,1,0.5,255.22017,-0.80522,NA,NA,NA,
R,Peter Lake,2013,165,6/14/13,1,0.5,330.79011,7.18504,NA,NA,NA,
T,Tuesday Lake,2013,165,6/14/13,1,0.5,373.73076,11.79957,NA,NA,NA,
L,Paul Lake,2013,166,6/15/13,1,0.5,223.61361,-1.57947,NA,NA,NA,
R,Peter Lake,2013,166,6/15/13,1,0.5,324.93393,6.22497,NA,NA,NA,
T,Tuesday Lake,2013,166,6/15/13,1,0.5,348.68088,12.82158,NA,NA,NA,
L,Paul Lake,2013,167,6/16/13,1,0.5,337.69704,4.73841,NA,NA,NA,
R,Peter Lake,2013,167,6/16/13,1,0.5,342.29232,3.18991,NA,NA,NA,
T,Tuesday Lake,2013,167,6/16/13,1,0.5,506.26536,17.52902,NA,NA,NA,
L,Paul Lake,2013,168,6/17/13,1,0.5,262.89765,1.36268,NA,NA,NA,
R,Peter Lake,2013,168,6/17/13,-1,NA,NA,NA,73.52148578,3.280815968,0.739944869,
R,Peter Lake,2013,168,6/17/13,-2,4,NA,NA,44.67702858,0.362825271,1.052830352,
R,Peter Lake,2013,168,6/17/13,1,0.5,373.99695,2.13693,NA,NA,NA,
R,Peter Lake,2013,168,6/17/13,7,12,NA,NA,663.7216337,2.27605054,14.30818982,
T,Tuesday Lake,2013,168,6/17/13,1,0.5,513.92883,23.44429,NA,NA,NA,
L,Paul Lake,2013,169,6/18/13,-1,NA,NA,NA,39.94621432,0.618093596,15.18801616,
L,Paul Lake,2013,169,6/18/13,-2,4,NA,NA,30.70810834,0.298833897,1.156002498,
L,Paul Lake,2013,169,6/18/13,1,0.5,293.76168,1.26977,NA,NA,NA,
L,Paul Lake,2013,169,6/18/13,7,9,NA,NA,682.6035878,3.290562264,2.861779793,
R,Peter Lake,2013,169,6/18/13,1,0.5,336.64629,3.4067,NA,NA,NA,
T,Tuesday Lake,2013,169,6/18/13,1,0.5,488.82291,13.96747,NA,NA,NA,
L,Paul Lake,2013,170,6/19/13,1,0.5,255.65448,1.95111,NA,NA,NA,
R,Peter Lake,2013,170,6/19/13,1,0.5,324.52764,2.19887,NA,NA,NA,
T,Tuesday Lake,2013,170,6/19/13,-1,NA,NA,NA,48.76430028,0.305416822,1.556700052,
T,Tuesday Lake,2013,170,6/19/13,-2,3,NA,NA,50.6824998,0.408418494,1.006125481,
T,Tuesday Lake,2013,170,6/19/13,1,0.5,471.42249,14.21523,NA,NA,NA,
T,Tuesday Lake,2013,170,6/19/13,7,10,NA,NA,307.3286084,1.273825969,1.315789043,
L,Paul Lake,2013,171,6/20/13,1,0.5,265.95183,0.71231,NA,NA,NA,
R,Peter Lake,2013,171,6/20/13,1,0.5,392.47614,2.7873,NA,NA,NA,
T,Tuesday Lake,2013,171,6/20/13,1,0.5,539.34297,24.65212,NA,NA,NA,
L,Paul Lake,2013,172,6/21/13,1,0.5,302.4759,5.5746,NA,NA,NA,
R,Peter Lake,2013,172,6/21/13,1,0.5,335.86173,2.01305,NA,NA,NA,
T,Tuesday Lake,2013,172,6/21/13,1,0.5,542.39715,17.99357,NA,NA,NA,
L,Paul Lake,2013,173,6/22/13,1,0.5,325.98468,2.01305,NA,NA,NA,
R,Peter Lake,2013,173,6/22/13,1,0.5,342.60054,2.4776,NA,NA,NA,
T,Tuesday Lake,2013,173,6/22/13,1,0.5,487.57602,15.20627,NA,NA,NA,
L,Paul Lake,2013,174,6/23/13,1,0.5,281.85318,10.74659,NA,NA,NA,
R,Peter Lake,2013,174,6/23/13,1,0.5,372.17565,1.51753,NA,NA,NA,
T,Tuesday Lake,2013,174,6/23/13,1,0.5,503.9397,23.19653,NA,NA,NA,
L,Paul Lake,2013,175,6/24/13,1,0.5,298.31493,1.76529,NA,NA,NA,
R,Peter Lake,2013,175,6/24/13,-1,NA,NA,NA,45.48910635,12.70180455,83.29358757,
R,Peter Lake,2013,175,6/24/13,-2,4,NA,NA,45.41017499,2.335805573,2.836274758,
R,Peter Lake,2013,175,6/24/13,1,0.5,416.02695,2.19887,NA,NA,NA,
R,Peter Lake,2013,175,6/24/13,7,12,NA,NA,-5.246020997,235.2971396,2.178247685,
T,Tuesday Lake,2013,175,6/24/13,1,0.5,552.72252,24.55921,NA,NA,NA,
L,Paul Lake,2013,176,6/25/13,-1,NA,NA,NA,33.49684166,4.231883392,0.621223027,
L,Paul Lake,2013,176,6/25/13,-2,4,NA,NA,28.87321178,0.804889427,0.808371918,
L,Paul Lake,2013,176,6/25/13,1,0.5,283.45032,0.96007,NA,NA,NA,
L,Paul Lake,2013,176,6/25/13,7,9,NA,NA,670.0850003,3.332664023,4.78332338,
R,Peter Lake,2013,176,6/25/13,1,0.5,339.44829,0.80522,NA,NA,NA,
T,Tuesday Lake,2013,176,6/25/13,1,0.5,503.25321,18.73685,NA,NA,NA,
L,Paul Lake,2013,177,6/26/13,1,0.5,276.26319,0.27873,NA,NA,NA,
R,Peter Lake,2013,177,6/26/13,1,0.5,330.17367,1.05298,NA,NA,NA,
T,Tuesday Lake,2013,177,6/26/13,-1,NA,NA,NA,30.39202474,-0.12021473,1.041229161,
T,Tuesday Lake,2013,177,6/26/13,-2,3,NA,NA,24.74933792,2.955740224,1.237209755,
T,Tuesday Lake,2013,177,6/26/13,1,0.5,468.42435,14.5559,NA,NA,NA,
T,Tuesday Lake,2013,177,6/26/13,7,10,NA,NA,238.3880803,3.063406464,1.158223223,
L,Paul Lake,2013,178,6/27/13,1,0.5,302.93823,1.88917,NA,NA,NA,
R,Peter Lake,2013,178,6/27/13,1,0.5,333.52206,5.01714,NA,NA,NA,
T,Tuesday Lake,2013,178,6/27/13,1,0.5,529.62003,23.38235,NA,NA,NA,
L,Paul Lake,2013,179,6/28/13,1,0.5,394.92789,2.91118,NA,NA,NA,
R,Peter Lake,2013,179,6/28/13,1,0.5,435.52887,2.29178,NA,NA,NA,
T,Tuesday Lake,2013,179,6/28/13,1,0.5,555.97284,21.43124,NA,NA,NA,
L,Paul Lake,2013,180,6/29/13,1,0.5,271.06548,1.30074,NA,NA,NA,
R,Peter Lake,2013,180,6/29/13,1,0.5,348.5688,1.70335,NA,NA,NA,
T,Tuesday Lake,2013,180,6/29/13,1,0.5,465.06195,17.31223,NA,NA,NA,
L,Paul Lake,2013,181,6/30/13,1,0.5,269.94468,1.48656,NA,NA,NA,
R,Peter Lake,2013,181,6/30/13,1,0.5,348.1485,0.74328,NA,NA,NA,
T,Tuesday Lake,2013,181,6/30/13,1,0.5,462.11985,16.63089,NA,NA,NA,
L,Paul Lake,2013,182,7/1/13,1,0.5,253.67907,-0.18582,NA,NA,NA,
R,Peter Lake,2013,182,7/1/13,-1,NA,NA,NA,36.72008666,8.225711529,0.83278522,
R,Peter Lake,2013,182,7/1/13,-2,4,NA,NA,55.13838716,0.610336014,0.750282764,
R,Peter Lake,2013,182,7/1/13,1,0.5,353.78052,2.97312,NA,NA,NA,
R,Peter Lake,2013,182,7/1/13,7,12,NA,NA,796.127146,2.698662513,31.35974832,
T,Tuesday Lake,2013,182,7/1/13,1,0.5,482.68653,19.26334,NA,NA,NA,
L,Paul Lake,2013,183,7/2/13,-1,NA,NA,NA,58.67547763,6.357345238,1.119488087,
L,Paul Lake,2013,183,7/2/13,-2,4,NA,NA,35.23167071,0.878798553,0.806719839,
L,Paul Lake,2013,183,7/2/13,1,0.5,291.60414,-0.18582,NA,NA,NA,
L,Paul Lake,2013,183,7/2/13,7,9,NA,NA,380.7245856,3.998473278,1.200451828,
R,Peter Lake,2013,183,7/2/13,1,0.5,361.99038,1.5485,NA,NA,NA,
T,Tuesday Lake,2013,183,7/2/13,1,0.5,476.22792,20.99766,NA,NA,NA,
L,Paul Lake,2013,184,7/3/13,1,0.5,251.87178,-0.9291,NA,NA,NA,
R,Peter Lake,2013,184,7/3/13,1,0.5,452.01864,9.75555,NA,NA,NA,
T,Tuesday Lake,2013,184,7/3/13,-1,NA,NA,NA,52.65828771,5.395491661,1.462342451,
T,Tuesday Lake,2013,184,7/3/13,-2,3,NA,NA,40.87536406,15.29959812,1.312998276,
T,Tuesday Lake,2013,184,7/3/13,1,0.5,465.51027,21.86482,NA,NA,NA,
T,Tuesday Lake,2013,184,7/3/13,7,10,NA,NA,261.540673,24.482296,1.024416014,
L,Paul Lake,2013,185,7/4/13,1,0.5,267.78714,-0.74328,NA,NA,NA,
R,Peter Lake,2013,185,7/4/13,1,0.5,328.36638,1.76529,NA,NA,NA,
T,Tuesday Lake,2013,185,7/4/13,1,0.5,473.18775,17.37417,NA,NA,NA,
L,Paul Lake,2013,186,7/5/13,1,0.5,350.46015,0.89813,NA,NA,NA,
R,Peter Lake,2013,186,7/5/13,1,0.5,351.80511,2.69439,NA,NA,NA,
T,Tuesday Lake,2013,186,7/5/13,1,0.5,484.94214,18.2723,NA,NA,NA,
L,Paul Lake,2013,187,7/6/13,1,0.5,286.75668,-0.43358,NA,NA,NA,
R,Peter Lake,2013,187,7/6/13,1,0.5,330.15966,2.41566,NA,NA,NA,
T,Tuesday Lake,2013,187,7/6/13,1,0.5,448.89441,14.89657,NA,NA,NA,
L,Paul Lake,2013,188,7/7/13,1,0.5,338.60769,4.61453,NA,NA,NA,
R,Peter Lake,2013,188,7/7/13,1,0.5,431.52201,3.00409,NA,NA,NA,
T,Tuesday Lake,2013,188,7/7/13,1,0.5,537.08736,22.70101,NA,NA,NA,
L,Paul Lake,2013,189,7/8/13,1,0.5,290.24517,0.40261,NA,NA,NA,
R,Peter Lake,2013,189,7/8/13,-1,NA,NA,NA,46.94864446,10.29940586,0.581983731,
R,Peter Lake,2013,189,7/8/13,-2,4,NA,NA,31.94513644,0.610273082,1.15963764,
R,Peter Lake,2013,189,7/8/13,1,0.5,346.48131,3.15894,NA,NA,NA,
R,Peter Lake,2013,189,7/8/13,7,12,NA,NA,818.3600879,4.632622278,31.80468458,
T,Tuesday Lake,2013,189,7/8/13,1,0.5,465.07596,16.69283,NA,NA,NA,
L,Paul Lake,2013,190,7/9/13,-1,NA,NA,NA,44.76744109,7.243586433,1.105417667,
L,Paul Lake,2013,190,7/9/13,-2,4,NA,NA,33.36798414,1.317389145,0.784499572,
L,Paul Lake,2013,190,7/9/13,1,0.5,280.14396,14.43202,NA,NA,NA,
L,Paul Lake,2013,190,7/9/13,7,9,NA,NA,794.8148629,4.532352753,7.761908606,
R,Peter Lake,2013,190,7/9/13,1,0.5,352.29546,2.1679,NA,NA,NA,
T,Tuesday Lake,2013,190,7/9/13,1,0.5,503.02905,20.22341,NA,NA,NA,
L,Paul Lake,2013,191,7/10/13,1,0.5,269.11809,8.9813,NA,NA,NA,
R,Peter Lake,2013,191,7/10/13,1,0.5,350.90847,2.7873,NA,NA,NA,
T,Tuesday Lake,2013,191,7/10/13,-1,NA,NA,NA,53.23092018,1.202145841,1.523986866,
T,Tuesday Lake,2013,191,7/10/13,-2,3,NA,NA,34.93632169,0.304666007,1.230395124,
T,Tuesday Lake,2013,191,7/10/13,1,0.5,481.60776,20.93572,NA,NA,NA,
T,Tuesday Lake,2013,191,7/10/13,7,10,NA,NA,227.4510577,1.390987252,1.370067525,
L,Paul Lake,2013,192,7/11/13,1,0.5,310.22343,9.04324,NA,NA,NA,
R,Peter Lake,2013,192,7/11/13,1,0.5,325.3122,7.03019,NA,NA,NA,
T,Tuesday Lake,2013,192,7/11/13,1,0.5,421.9812,30.3506,NA,NA,NA,
L,Paul Lake,2013,193,7/12/13,1,0.5,333.50805,10.90144,NA,NA,NA,
R,Peter Lake,2013,193,7/12/13,1,0.5,324.68175,12.26412,NA,NA,NA,
T,Tuesday Lake,2013,193,7/12/13,1,0.5,501.99231,13.96747,NA,NA,NA,
L,Paul Lake,2013,194,7/13/13,1,0.5,281.25075,-1.82723,NA,NA,NA,
R,Peter Lake,2013,194,7/13/13,1,0.5,398.52846,19.2014,NA,NA,NA,
T,Tuesday Lake,2013,194,7/13/13,1,0.5,500.18502,14.46299,NA,NA,NA,
L,Paul Lake,2013,195,7/14/13,1,0.5,317.03229,8.88839,NA,NA,NA,
R,Peter Lake,2013,195,7/14/13,1,0.5,391.10316,15.05142,NA,NA,NA,
T,Tuesday Lake,2013,195,7/14/13,1,0.5,546.9504,20.25438,NA,NA,NA,
L,Paul Lake,2013,196,7/15/13,1,0.5,280.60629,6.56564,NA,NA,NA,
R,Peter Lake,2013,196,7/15/13,-1,NA,NA,NA,31.32242081,0.505595256,0.435879102,
R,Peter Lake,2013,196,7/15/13,-2,4,NA,NA,252.9570283,0.911984893,10.43050303,
R,Peter Lake,2013,196,7/15/13,1,0.5,405.26727,17.3432,NA,NA,NA,
R,Peter Lake,2013,196,7/15/13,7,12,NA,NA,743.8068887,3.157095333,30.46783425,
T,Tuesday Lake,2013,196,7/15/13,1,0.5,493.152,13.28613,NA,NA,NA,
L,Paul Lake,2013,197,7/16/13,-1,NA,NA,NA,31.53419112,1.126746767,0.823164305,
L,Paul Lake,2013,197,7/16/13,-2,4,NA,NA,28.06463577,-0.090603894,0.91471271,
L,Paul Lake,2013,197,7/16/13,1,0.5,280.59228,16.35216,NA,NA,NA,
L,Paul Lake,2013,197,7/16/13,7,9,NA,NA,782.3656974,5.491771406,2.037493463,
R,Peter Lake,2013,197,7/16/13,1,0.5,435.9912,18.82976,NA,NA,NA,
T,Tuesday Lake,2013,197,7/16/13,1,0.5,518.60817,33.26178,NA,NA,NA,
T,Tuesday Lake,2013,198,7/17/13,-1,NA,NA,NA,40.89267602,0.350082045,1.209318192,
T,Tuesday Lake,2013,198,7/17/13,-2,3,NA,NA,29.94555317,2.111195813,1.112354303,
T,Tuesday Lake,2013,198,7/17/13,7,10,NA,NA,275.0871173,0.950236014,1.166175644,
L,Paul Lake,2013,199,7/18/13,1,0.5,289.95096,-2.75633,NA,NA,NA,
R,Peter Lake,2013,199,7/18/13,1,0.5,320.88504,17.86969,NA,NA,NA,
T,Tuesday Lake,2013,199,7/18/13,1,0.5,546.13782,29.01889,NA,NA,NA,
L,Paul Lake,2013,200,7/19/13,1,0.5,349.56351,-1.08395,NA,NA,NA,
R,Peter Lake,2013,200,7/19/13,1,0.5,316.51392,9.69361,NA,NA,NA,
T,Tuesday Lake,2013,200,7/19/13,1,0.5,581.24688,28.1827,NA,NA,NA,
L,Paul Lake,2013,201,7/20/13,1,0.5,280.29807,2.60148,NA,NA,NA,
R,Peter Lake,2013,201,7/20/13,1,0.5,364.55421,19.38722,NA,NA,NA,
T,Tuesday Lake,2013,201,7/20/13,1,0.5,489.81762,14.83463,NA,NA,NA,
L,Paul Lake,2013,202,7/21/13,1,0.5,285.6639,9.38391,NA,NA,NA,
R,Peter Lake,2013,202,7/21/13,1,0.5,351.95922,16.07343,NA,NA,NA,
T,Tuesday Lake,2013,202,7/21/13,1,0.5,699.47727,17.12641,NA,NA,NA,
L,Paul Lake,2013,203,7/22/13,1,0.5,257.40573,10.93241,NA,NA,NA,
R,Peter Lake,2013,203,7/22/13,-1,NA,NA,NA,31.19629286,0.743640439,0.950720514,
R,Peter Lake,2013,203,7/22/13,-2,4,NA,NA,26.84257482,0.493444696,1.013300801,
R,Peter Lake,2013,203,7/22/13,1,0.5,380.72175,19.63498,NA,NA,NA,
R,Peter Lake,2013,203,7/22/13,7,12,NA,NA,660.8403832,2.961761354,27.91405423,
T,Tuesday Lake,2013,203,7/22/13,1,0.5,481.5237,17.12641,NA,NA,NA,
L,Paul Lake,2013,204,7/23/13,-1,NA,NA,NA,47.2991904,0.671117206,0.676470431,
L,Paul Lake,2013,204,7/23/13,-2,4,NA,NA,19.64637165,0.387179953,0.635369798,
L,Paul Lake,2013,204,7/23/13,1,0.5,291.53409,-4.05707,NA,NA,NA,
L,Paul Lake,2013,204,7/23/13,7,9,NA,NA,399.047729,4.289355109,1.170768495,
R,Peter Lake,2013,204,7/23/13,1,0.5,360.35121,15.08239,NA,NA,NA,
T,Tuesday Lake,2013,204,7/23/13,1,0.5,517.48737,20.09953,NA,NA,NA,
L,Paul Lake,2013,205,7/24/13,1,0.5,288.92823,9.07421,NA,NA,NA,
R,Peter Lake,2013,205,7/24/13,1,0.5,400.61595,6.78243,NA,NA,NA,
T,Tuesday Lake,2013,205,7/24/13,-1,NA,NA,NA,27.09864462,-0.148852899,1.318685957,
T,Tuesday Lake,2013,205,7/24/13,-2,3,NA,NA,24.92299629,0.271386802,1.064833211,
T,Tuesday Lake,2013,205,7/24/13,1,0.5,571.35582,19.85177,NA,NA,NA,
T,Tuesday Lake,2013,205,7/24/13,7,10,NA,NA,255.3555406,1.909507457,2.338232524,
L,Paul Lake,2013,206,7/25/13,1,0.5,278.25261,-4.52162,NA,NA,NA,
R,Peter Lake,2013,206,7/25/13,1,0.5,427.94946,23.38235,NA,NA,NA,
T,Tuesday Lake,2013,206,7/25/13,1,0.5,669.32775,47.84865,NA,NA,NA,
L,Paul Lake,2013,207,7/26/13,1,0.5,278.3787,-1.14589,NA,NA,NA,
R,Peter Lake,2013,207,7/26/13,1,0.5,475.55544,12.88352,NA,NA,NA,
T,Tuesday Lake,2013,207,7/26/13,1,0.5,544.27449,14.61784,NA,NA,NA,
L,Paul Lake,2013,208,7/27/13,1,0.5,298.04874,-0.09291,NA,NA,NA,
R,Peter Lake,2013,208,7/27/13,1,0.5,497.74728,29.48344,NA,NA,NA,
T,Tuesday Lake,2013,208,7/27/13,1,0.5,705.24939,20.81184,NA,NA,NA,
L,Paul Lake,2013,209,7/28/13,1,0.5,263.6682,1.36268,NA,NA,NA,
R,Peter Lake,2013,209,7/28/13,1,0.5,465.77646,31.43455,NA,NA,NA,
T,Tuesday Lake,2013,209,7/28/13,1,0.5,733.04523,19.94468,NA,NA,NA,
L,Paul Lake,2013,210,7/29/13,1,0.5,267.15669,10.37495,NA,NA,NA,
R,Peter Lake,2013,210,7/29/13,-1,NA,NA,NA,43.07052713,9.481400349,0.882907953,
R,Peter Lake,2013,210,7/29/13,-2,4,NA,NA,23.16795352,1.119673607,0.50722422,
R,Peter Lake,2013,210,7/29/13,1,0.5,424.85325,17.86969,NA,NA,NA,
R,Peter Lake,2013,210,7/29/13,7,12,NA,NA,937.1170591,2.223299907,52.84109171,
T,Tuesday Lake,2013,210,7/29/13,1,0.5,580.1541,22.48422,NA,NA,NA,
L,Paul Lake,2013,211,7/30/13,-1,NA,NA,NA,25.72191842,0.759549053,2.394033057,
L,Paul Lake,2013,211,7/30/13,-2,4,NA,NA,30.15907595,0.713709157,2.154823188,
L,Paul Lake,2013,211,7/30/13,1,0.5,255.5424,10.62271,NA,NA,NA,
L,Paul Lake,2013,211,7/30/13,7,9,NA,NA,925.548859,8.800152545,1.677908219,
R,Peter Lake,2013,211,7/30/13,1,0.5,463.88511,28.67822,NA,NA,NA,
T,Tuesday Lake,2013,211,7/30/13,1,0.5,493.64235,17.25029,NA,NA,NA,
L,Paul Lake,2013,212,7/31/13,1,0.5,235.80231,-4.80035,NA,NA,NA,
R,Peter Lake,2013,212,7/31/13,1,0.5,420.84639,16.32119,NA,NA,NA,
T,Tuesday Lake,2013,212,7/31/13,-1,NA,NA,NA,31.77785075,-0.094857799,1.31023523,
T,Tuesday Lake,2013,212,7/31/13,-2,3,NA,NA,34.39498749,-0.072125205,0.839906708,
T,Tuesday Lake,2013,212,7/31/13,1,0.5,543.75612,31.43455,NA,NA,NA,
T,Tuesday Lake,2013,212,7/31/13,7,10,NA,NA,267.9817096,4.055391828,2.224216433,
L,Paul Lake,2013,214,8/2/13,1,0.5,460.01835,24.93085,NA,NA,NA,
R,Peter Lake,2013,214,8/2/13,1,0.5,402.59136,24.21854,NA,NA,NA,
T,Tuesday Lake,2013,214,8/2/13,1,0.5,771.33456,31.8991,NA,NA,NA,
L,Paul Lake,2013,215,8/3/13,1,0.5,291.53409,1.48656,NA,NA,NA,
R,Peter Lake,2013,215,8/3/13,1,0.5,338.92992,21.3693,NA,NA,NA,
T,Tuesday Lake,2013,215,8/3/13,1,0.5,518.13183,24.4663,NA,NA,NA,
L,Paul Lake,2013,216,8/4/13,1,0.5,255.4023,21.02863,NA,NA,NA,
R,Peter Lake,2013,216,8/4/13,1,0.5,351.03456,18.61297,NA,NA,NA,
T,Tuesday Lake,2013,216,8/4/13,1,0.5,683.04354,41.00428,NA,NA,NA,
L,Paul Lake,2013,217,8/5/13,1,0.5,310.93794,16.87865,NA,NA,NA,
R,Peter Lake,2013,217,8/5/13,-1,NA,NA,NA,22.97749901,2.67871602,0.742342176,
R,Peter Lake,2013,217,8/5/13,-2,4,NA,NA,26.67057037,0.383149609,0.706863373,
R,Peter Lake,2013,217,8/5/13,1,0.5,372.93219,25.92189,NA,NA,NA,
R,Peter Lake,2013,217,8/5/13,7,12,NA,NA,974.3872819,2.770224424,55.19694735,
T,Tuesday Lake,2013,217,8/5/13,1,0.5,651.99738,25.67413,NA,NA,NA,
L,Paul Lake,2013,218,8/6/13,-1,NA,NA,NA,38.69705387,1.482131847,0.626608683,
L,Paul Lake,2013,218,8/6/13,-2,4,NA,NA,28.29164744,1.124098856,0.722509304,
L,Paul Lake,2013,218,8/6/13,1,0.5,274.94625,11.27308,NA,NA,NA,
L,Paul Lake,2013,218,8/6/13,7,9,NA,NA,742.1752141,5.521699606,1.612435633,
R,Peter Lake,2013,218,8/6/13,1,0.5,462.52614,24.86891,NA,NA,NA,
T,Tuesday Lake,2013,218,8/6/13,1,0.5,659.40867,41.74756,NA,NA,NA,
L,Paul Lake,2013,219,8/7/13,1,0.5,299.70192,1.26977,NA,NA,NA,
R,Peter Lake,2013,219,8/7/13,1,0.5,493.5723,34.65543,NA,NA,NA,
T,Tuesday Lake,2013,219,8/7/13,-1,NA,NA,NA,40.83216653,-0.005117446,1.911750396,
T,Tuesday Lake,2013,219,8/7/13,-2,3,NA,NA,36.4701395,1.052180531,1.65685145,
T,Tuesday Lake,2013,219,8/7/13,1,0.5,496.13613,48.71581,NA,NA,NA,
T,Tuesday Lake,2013,219,8/7/13,7,10,NA,NA,298.1521081,1.834116828,1.698108377,
L,Paul Lake,2013,220,8/8/13,1,0.5,252.99258,NA,NA,NA,NA,
R,Peter Lake,2013,220,8/8/13,1,0.5,460.76088,17.37417,NA,NA,NA,
T,Tuesday Lake,2013,220,8/8/13,1,0.5,531.10509,22.05064,NA,NA,NA,
L,Paul Lake,2013,221,8/9/13,1,0.5,263.19186,-4.61453,NA,NA,NA,
R,Peter Lake,2013,221,8/9/13,1,0.5,559.65747,17.18835,NA,NA,NA,
T,Tuesday Lake,2013,221,8/9/13,1,0.5,595.5651,32.2088,NA,NA,NA,
L,Paul Lake,2013,222,8/10/13,1,0.5,291.42201,-4.08804,NA,NA,NA,
R,Peter Lake,2013,222,8/10/13,1,0.5,365.73105,18.2723,NA,NA,NA,
T,Tuesday Lake,2013,222,8/10/13,1,0.5,522.51696,20.68796,NA,NA,NA,
L,Paul Lake,2013,223,8/11/13,1,0.5,238.98258,-3.99513,NA,NA,NA,
R,Peter Lake,2013,223,8/11/13,1,0.5,376.46271,35.02707,NA,NA,NA,
T,Tuesday Lake,2013,223,8/11/13,1,0.5,581.34495,36.14199,NA,NA,NA,
L,Paul Lake,2013,224,8/12/13,1,0.5,272.2143,2.50857,NA,NA,NA,
R,Peter Lake,2013,224,8/12/13,-1,NA,NA,NA,20.46339042,19.30334751,2.948418268,
R,Peter Lake,2013,224,8/12/13,-2,4,NA,NA,19.18118462,0.719612057,0.879360528,
R,Peter Lake,2013,224,8/12/13,1,0.5,396.23082,15.73276,NA,NA,NA,
