"Date","Site.Name","COUNTY","SITE_LATITUDE","SITE_LONGITUDE","Month","Year","Ozone","PM2.5"
2019-08-06,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,8,2019,58,40
2019-08-06,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,8,2019,49,46
2019-08-06,"Leggett","Edgecombe",35.988278,-77.5843,8,2019,36,34
2019-08-06,"Linville Falls","Avery",35.972347,-81.933072,8,2019,38,NA
2019-08-06,"Mendenhall School","Guilford",36.1090060008986,-79.802314,8,2019,54,44
2019-08-06,"Millbrook School","Wake",35.856111,-78.574167,8,2019,47,37.5
2019-08-06,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,8,2019,39,24
2019-08-06,"West Johnston Co.","Johnston",35.59095,-78.4622,8,2019,44,35
2019-08-07,"Bryson City","Swain",35.434767,-83.442133,8,2019,42,43
2019-08-07,"Castle Hayne","New Hanover",34.364167,-77.838611,8,2019,37,22
2019-08-07,"Clemmons Middle","Forsyth",36.026,-80.342,8,2019,43,42.5
2019-08-07,"Durham Armory","Durham",36.0329550008979,-78.904037,8,2019,44,43
2019-08-07,"Frying Pan Mountain","Haywood",35.379167,-82.7925,8,2019,44,NA
2019-08-07,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,8,2019,67,41
2019-08-07,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,8,2019,44,40.5
2019-08-07,"Leggett","Edgecombe",35.988278,-77.5843,8,2019,40,48
2019-08-07,"Linville Falls","Avery",35.972347,-81.933072,8,2019,40,NA
2019-08-07,"Mendenhall School","Guilford",36.1090060008986,-79.802314,8,2019,50,37
2019-08-07,"Millbrook School","Wake",35.856111,-78.574167,8,2019,44,51
2019-08-07,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,8,2019,38,NA
2019-08-07,"West Johnston Co.","Johnston",35.59095,-78.4622,8,2019,44,51
2019-08-08,"Bryson City","Swain",35.434767,-83.442133,8,2019,36,39
2019-08-08,"Castle Hayne","New Hanover",34.364167,-77.838611,8,2019,44,36
2019-08-08,"Clemmons Middle","Forsyth",36.026,-80.342,8,2019,46,38
2019-08-08,"Durham Armory","Durham",36.0329550008979,-78.904037,8,2019,46,26
2019-08-08,"Frying Pan Mountain","Haywood",35.379167,-82.7925,8,2019,50,NA
2019-08-08,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,8,2019,44,40
2019-08-08,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,8,2019,46,31
2019-08-08,"Leggett","Edgecombe",35.988278,-77.5843,8,2019,47,38
2019-08-08,"Linville Falls","Avery",35.972347,-81.933072,8,2019,40,NA
2019-08-08,"Mendenhall School","Guilford",36.1090060008986,-79.802314,8,2019,49,28
2019-08-08,"Millbrook School","Wake",35.856111,-78.574167,8,2019,50,34
2019-08-08,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,8,2019,48,NA
2019-08-08,"West Johnston Co.","Johnston",35.59095,-78.4622,8,2019,47,32
2019-08-09,"Bryson City","Swain",35.434767,-83.442133,8,2019,39,41
2019-08-09,"Castle Hayne","New Hanover",34.364167,-77.838611,8,2019,50,55
2019-08-09,"Clemmons Middle","Forsyth",36.026,-80.342,8,2019,44,42
2019-08-09,"Durham Armory","Durham",36.0329550008979,-78.904037,8,2019,61,35
2019-08-09,"Frying Pan Mountain","Haywood",35.379167,-82.7925,8,2019,46,NA
2019-08-09,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,8,2019,112,44
2019-08-09,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,8,2019,44,38
2019-08-09,"Leggett","Edgecombe",35.988278,-77.5843,8,2019,49,43
2019-08-09,"Linville Falls","Avery",35.972347,-81.933072,8,2019,41,NA
2019-08-09,"Mendenhall School","Guilford",36.1090060008986,-79.802314,8,2019,47,38
2019-08-09,"Millbrook School","Wake",35.856111,-78.574167,8,2019,71,50.5
2019-08-09,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,8,2019,71,NA
2019-08-09,"West Johnston Co.","Johnston",35.59095,-78.4622,8,2019,58,51
2019-08-10,"Bryson City","Swain",35.434767,-83.442133,8,2019,32,41
2019-08-10,"Castle Hayne","New Hanover",34.364167,-77.838611,8,2019,44,52
2019-08-10,"Clemmons Middle","Forsyth",36.026,-80.342,8,2019,48,44
2019-08-10,"Durham Armory","Durham",36.0329550008979,-78.904037,8,2019,47,40.5
2019-08-10,"Frying Pan Mountain","Haywood",35.379167,-82.7925,8,2019,41,NA
2019-08-10,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,8,2019,44,51
2019-08-10,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,8,2019,54,44
2019-08-10,"Leggett","Edgecombe",35.988278,-77.5843,8,2019,42,41
2019-08-10,"Linville Falls","Avery",35.972347,-81.933072,8,2019,30,NA
2019-08-10,"Mendenhall School","Guilford",36.1090060008986,-79.802314,8,2019,46,40
2019-08-10,"Millbrook School","Wake",35.856111,-78.574167,8,2019,51,52
2019-08-10,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,8,2019,44,NA
2019-08-10,"West Johnston Co.","Johnston",35.59095,-78.4622,8,2019,49,54
2019-08-11,"Bryson City","Swain",35.434767,-83.442133,8,2019,33,NA
2019-08-11,"Castle Hayne","New Hanover",34.364167,-77.838611,8,2019,45,23
2019-08-11,"Clemmons Middle","Forsyth",36.026,-80.342,8,2019,48,43
2019-08-11,"Durham Armory","Durham",36.0329550008979,-78.904037,8,2019,44,36
2019-08-11,"Frying Pan Mountain","Haywood",35.379167,-82.7925,8,2019,31,NA
2019-08-11,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,8,2019,42,46
2019-08-11,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,8,2019,47,36
2019-08-11,"Leggett","Edgecombe",35.988278,-77.5843,8,2019,44,37
2019-08-11,"Linville Falls","Avery",35.972347,-81.933072,8,2019,33,NA
2019-08-11,"Mendenhall School","Guilford",36.1090060008986,-79.802314,8,2019,41,40
2019-08-11,"Millbrook School","Wake",35.856111,-78.574167,8,2019,45,46.5
2019-08-11,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,8,2019,46,NA
2019-08-11,"West Johnston Co.","Johnston",35.59095,-78.4622,8,2019,44,47
2019-08-12,"Bryson City","Swain",35.434767,-83.442133,8,2019,36,NA
2019-08-12,"Castle Hayne","New Hanover",34.364167,-77.838611,8,2019,39,12
2019-08-12,"Clemmons Middle","Forsyth",36.026,-80.342,8,2019,44,54
2019-08-12,"Durham Armory","Durham",36.0329550008979,-78.904037,8,2019,64,37
2019-08-12,"Frying Pan Mountain","Haywood",35.379167,-82.7925,8,2019,41,NA
2019-08-12,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,8,2019,47,51
2019-08-12,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,8,2019,47,44
2019-08-12,"Leggett","Edgecombe",35.988278,-77.5843,8,2019,44,40
2019-08-12,"Linville Falls","Avery",35.972347,-81.933072,8,2019,36,NA
2019-08-12,"Mendenhall School","Guilford",36.1090060008986,-79.802314,8,2019,44,42
2019-08-12,"Millbrook School","Wake",35.856111,-78.574167,8,2019,48,44.5
2019-08-12,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,8,2019,45,NA
2019-08-12,"West Johnston Co.","Johnston",35.59095,-78.4622,8,2019,46,40
2019-08-13,"Bryson City","Swain",35.434767,-83.442133,8,2019,36,NA
2019-08-13,"Castle Hayne","New Hanover",34.364167,-77.838611,8,2019,40,21
2019-08-13,"Clemmons Middle","Forsyth",36.026,-80.342,8,2019,44,46.5
2019-08-13,"Durham Armory","Durham",36.0329550008979,-78.904037,8,2019,39,33
2019-08-13,"Frying Pan Mountain","Haywood",35.379167,-82.7925,8,2019,45,NA
2019-08-13,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,8,2019,41,42.5
2019-08-13,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,8,2019,44,43.5
2019-08-13,"Leggett","Edgecombe",35.988278,-77.5843,8,2019,41,35
2019-08-13,"Linville Falls","Avery",35.972347,-81.933072,8,2019,31,NA
2019-08-13,"Mendenhall School","Guilford",36.1090060008986,-79.802314,8,2019,50,45
2019-08-13,"Millbrook School","Wake",35.856111,-78.574167,8,2019,40,40
2019-08-13,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,8,2019,43,NA
2019-08-13,"West Johnston Co.","Johnston",35.59095,-78.4622,8,2019,42,39
2019-08-14,"Bryson City","Swain",35.434767,-83.442133,8,2019,32,26
2019-08-14,"Castle Hayne","New Hanover",34.364167,-77.838611,8,2019,39,31
2019-08-14,"Clemmons Middle","Forsyth",36.026,-80.342,8,2019,39,32
2019-08-14,"Durham Armory","Durham",36.0329550008979,-78.904037,8,2019,45,20
2019-08-14,"Frying Pan Mountain","Haywood",35.379167,-82.7925,8,2019,42,NA
2019-08-14,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,8,2019,49,29
2019-08-14,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,8,2019,43,28
2019-08-14,"Leggett","Edgecombe",35.988278,-77.5843,8,2019,42,35
2019-08-14,"Linville Falls","Avery",35.972347,-81.933072,8,2019,32,NA
2019-08-14,"Mendenhall School","Guilford",36.1090060008986,-79.802314,8,2019,48,30
2019-08-14,"Millbrook School","Wake",35.856111,-78.574167,8,2019,50,32.5
2019-08-14,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,8,2019,44,NA
2019-08-14,"West Johnston Co.","Johnston",35.59095,-78.4622,8,2019,41,26
2019-08-15,"Bryson City","Swain",35.434767,-83.442133,8,2019,42,35
2019-08-15,"Castle Hayne","New Hanover",34.364167,-77.838611,8,2019,33,28
2019-08-15,"Clemmons Middle","Forsyth",36.026,-80.342,8,2019,51,40
2019-08-15,"Durham Armory","Durham",36.0329550008979,-78.904037,8,2019,48,33
2019-08-15,"Frying Pan Mountain","Haywood",35.379167,-82.7925,8,2019,51,NA
2019-08-15,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,8,2019,105,40
2019-08-15,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,8,2019,50,34
2019-08-15,"Leggett","Edgecombe",35.988278,-77.5843,8,2019,41,28
2019-08-15,"Mendenhall School","Guilford",36.1090060008986,-79.802314,8,2019,67,42
2019-08-15,"Millbrook School","Wake",35.856111,-78.574167,8,2019,51,37.5
2019-08-15,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,8,2019,41,NA
2019-08-15,"West Johnston Co.","Johnston",35.59095,-78.4622,8,2019,43,37
2019-08-16,"Bryson City","Swain",35.434767,-83.442133,8,2019,39,34
2019-08-16,"Castle Hayne","New Hanover",34.364167,-77.838611,8,2019,31,3
2019-08-16,"Clemmons Middle","Forsyth",36.026,-80.342,8,2019,67,41
2019-08-16,"Durham Armory","Durham",36.0329550008979,-78.904037,8,2019,44,22.5
2019-08-16,"Frying Pan Mountain","Haywood",35.379167,-82.7925,8,2019,47,NA
2019-08-16,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,8,2019,100,40
2019-08-16,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,8,2019,51,35.5
2019-08-16,"Leggett","Edgecombe",35.988278,-77.5843,8,2019,31,21
2019-08-16,"Linville Falls","Avery",35.972347,-81.933072,8,2019,40,NA
2019-08-16,"Mendenhall School","Guilford",36.1090060008986,-79.802314,8,2019,45,31
2019-08-16,"Millbrook School","Wake",35.856111,-78.574167,8,2019,40,34.3333333333333
2019-08-16,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,8,2019,25,NA
2019-08-16,"West Johnston Co.","Johnston",35.59095,-78.4622,8,2019,33,29
2019-08-17,"Bryson City","Swain",35.434767,-83.442133,8,2019,35,34
2019-08-17,"Castle Hayne","New Hanover",34.364167,-77.838611,8,2019,24,3
2019-08-17,"Clemmons Middle","Forsyth",36.026,-80.342,8,2019,41,42
2019-08-17,"Durham Armory","Durham",36.0329550008979,-78.904037,8,2019,45,15
2019-08-17,"Frying Pan Mountain","Haywood",35.379167,-82.7925,8,2019,44,NA
2019-08-17,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,8,2019,43,34
2019-08-17,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,8,2019,44,35
2019-08-17,"Leggett","Edgecombe",35.988278,-77.5843,8,2019,29,27
2019-08-17,"Linville Falls","Avery",35.972347,-81.933072,8,2019,37,NA
2019-08-17,"Mendenhall School","Guilford",36.1090060008986,-79.802314,8,2019,44,30
2019-08-17,"Millbrook School","Wake",35.856111,-78.574167,8,2019,40,27.6666666666667
2019-08-17,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,8,2019,31,NA
2019-08-17,"West Johnston Co.","Johnston",35.59095,-78.4622,8,2019,32,22
2019-08-18,"Bryson City","Swain",35.434767,-83.442133,8,2019,36,39
2019-08-18,"Castle Hayne","New Hanover",34.364167,-77.838611,8,2019,27,18
2019-08-18,"Clemmons Middle","Forsyth",36.026,-80.342,8,2019,42,41
2019-08-18,"Durham Armory","Durham",36.0329550008979,-78.904037,8,2019,42,22
2019-08-18,"Frying Pan Mountain","Haywood",35.379167,-82.7925,8,2019,50,NA
2019-08-18,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,8,2019,54,34
2019-08-18,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,8,2019,51,37
2019-08-18,"Leggett","Edgecombe",35.988278,-77.5843,8,2019,31,21
2019-08-18,"Linville Falls","Avery",35.972347,-81.933072,8,2019,33,NA
2019-08-18,"Mendenhall School","Guilford",36.1090060008986,-79.802314,8,2019,51,34
2019-08-18,"Millbrook School","Wake",35.856111,-78.574167,8,2019,44,32
2019-08-18,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,8,2019,25,NA
2019-08-18,"West Johnston Co.","Johnston",35.59095,-78.4622,8,2019,37,24
2019-08-19,"Bryson City","Swain",35.434767,-83.442133,8,2019,33,40
2019-08-19,"Castle Hayne","New Hanover",34.364167,-77.838611,8,2019,32,22
2019-08-19,"Clemmons Middle","Forsyth",36.026,-80.342,8,2019,47,39.5
2019-08-19,"Durham Armory","Durham",36.0329550008979,-78.904037,8,2019,44,36.5
2019-08-19,"Frying Pan Mountain","Haywood",35.379167,-82.7925,8,2019,47,NA
2019-08-19,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,8,2019,46,39
2019-08-19,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,8,2019,58,38.5
2019-08-19,"Leggett","Edgecombe",35.988278,-77.5843,8,2019,37,41
2019-08-19,"Linville Falls","Avery",35.972347,-81.933072,8,2019,27,NA
2019-08-19,"Mendenhall School","Guilford",36.1090060008986,-79.802314,8,2019,74,33
2019-08-19,"Millbrook School","Wake",35.856111,-78.574167,8,2019,46,45.3333333333333
2019-08-19,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,8,2019,39,NA
2019-08-19,"West Johnston Co.","Johnston",35.59095,-78.4622,8,2019,36,43
2019-08-20,"Bryson City","Swain",35.434767,-83.442133,8,2019,31,37
2019-08-20,"Castle Hayne","New Hanover",34.364167,-77.838611,8,2019,28,40
2019-08-20,"Clemmons Middle","Forsyth",36.026,-80.342,8,2019,38,35
2019-08-20,"Durham Armory","Durham",36.0329550008979,-78.904037,8,2019,31,28
2019-08-20,"Frying Pan Mountain","Haywood",35.379167,-82.7925,8,2019,44,NA
2019-08-20,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,8,2019,30,27
2019-08-20,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,8,2019,40,30
2019-08-20,"Leggett","Edgecombe",35.988278,-77.5843,8,2019,34,38
2019-08-20,"Linville Falls","Avery",35.972347,-81.933072,8,2019,33,NA
2019-08-20,"Mendenhall School","Guilford",36.1090060008986,-79.802314,8,2019,40,31
2019-08-20,"Millbrook School","Wake",35.856111,-78.574167,8,2019,37,39
2019-08-20,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,8,2019,34,36
2019-08-20,"West Johnston Co.","Johnston",35.59095,-78.4622,8,2019,31,39
2019-08-21,"Bryson City","Swain",35.434767,-83.442133,8,2019,36,30
2019-08-21,"Clemmons Middle","Forsyth",36.026,-80.342,8,2019,41,30
2019-08-21,"Durham Armory","Durham",36.0329550008979,-78.904037,8,2019,39,15
2019-08-21,"Frying Pan Mountain","Haywood",35.379167,-82.7925,8,2019,44,NA
2019-08-21,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,8,2019,41,22
2019-08-21,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,8,2019,43,27
2019-08-21,"Leggett","Edgecombe",35.988278,-77.5843,8,2019,37,45
2019-08-21,"Linville Falls","Avery",35.972347,-81.933072,8,2019,35,NA
2019-08-21,"Mendenhall School","Guilford",36.1090060008986,-79.802314,8,2019,49,24
2019-08-21,"Millbrook School","Wake",35.856111,-78.574167,8,2019,42,32.5
2019-08-21,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,8,2019,31,40
2019-08-21,"West Johnston Co.","Johnston",35.59095,-78.4622,8,2019,37,38
2019-08-22,"Bryson City","Swain",35.434767,-83.442133,8,2019,28,38
2019-08-22,"Castle Hayne","New Hanover",34.364167,-77.838611,8,2019,30,NA
2019-08-22,"Clemmons Middle","Forsyth",36.026,-80.342,8,2019,39,38
2019-08-22,"Durham Armory","Durham",36.0329550008979,-78.904037,8,2019,36,29
2019-08-22,"Frying Pan Mountain","Haywood",35.379167,-82.7925,8,2019,36,NA
2019-08-22,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,8,2019,41,36
2019-08-22,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,8,2019,41,35
2019-08-22,"Leggett","Edgecombe",35.988278,-77.5843,8,2019,43,38
2019-08-22,"Linville Falls","Avery",35.972347,-81.933072,8,2019,22,NA
2019-08-22,"Mendenhall School","Guilford",36.1090060008986,-79.802314,8,2019,45,29
2019-08-22,"Millbrook School","Wake",35.856111,-78.574167,8,2019,43,37
2019-08-22,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,8,2019,44,30
2019-08-22,"West Johnston Co.","Johnston",35.59095,-78.4622,8,2019,36,39
2019-08-23,"Bryson City","Swain",35.434767,-83.442133,8,2019,25,27
2019-08-23,"Castle Hayne","New Hanover",34.364167,-77.838611,8,2019,24,0
2019-08-23,"Clemmons Middle","Forsyth",36.026,-80.342,8,2019,36,25
2019-08-23,"Durham Armory","Durham",36.0329550008979,-78.904037,8,2019,40,17
2019-08-23,"Frying Pan Mountain","Haywood",35.379167,-82.7925,8,2019,30,NA
2019-08-23,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,8,2019,44,25
2019-08-23,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,8,2019,37,23
2019-08-23,"Leggett","Edgecombe",35.988278,-77.5843,8,2019,35,31
2019-08-23,"Linville Falls","Avery",35.972347,-81.933072,8,2019,31,NA
2019-08-23,"Mendenhall School","Guilford",36.1090060008986,-79.802314,8,2019,44,21
2019-08-23,"Millbrook School","Wake",35.856111,-78.574167,8,2019,38,34.5
2019-08-23,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,8,2019,30,26
2019-08-23,"West Johnston Co.","Johnston",35.59095,-78.4622,8,2019,28,33
2019-08-24,"Bryson City","Swain",35.434767,-83.442133,8,2019,26,27
2019-08-24,"Castle Hayne","New Hanover",34.364167,-77.838611,8,2019,26,10
2019-08-24,"Clemmons Middle","Forsyth",36.026,-80.342,8,2019,23,21
2019-08-24,"Durham Armory","Durham",36.0329550008979,-78.904037,8,2019,21,11
2019-08-24,"Frying Pan Mountain","Haywood",35.379167,-82.7925,8,2019,31,NA
2019-08-24,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,8,2019,26,16
2019-08-24,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,8,2019,24,20
2019-08-24,"Leggett","Edgecombe",35.988278,-77.5843,8,2019,19,23
2019-08-24,"Linville Falls","Avery",35.972347,-81.933072,8,2019,29,NA
2019-08-24,"Mendenhall School","Guilford",36.1090060008986,-79.802314,8,2019,23,13
2019-08-24,"Millbrook School","Wake",35.856111,-78.574167,8,2019,23,17
2019-08-24,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,8,2019,23,26
2019-08-24,"West Johnston Co.","Johnston",35.59095,-78.4622,8,2019,21,23
2019-08-25,"Bryson City","Swain",35.434767,-83.442133,8,2019,23,23
2019-08-25,"Castle Hayne","New Hanover",34.364167,-77.838611,8,2019,26,5
2019-08-25,"Clemmons Middle","Forsyth",36.026,-80.342,8,2019,32,26
2019-08-25,"Durham Armory","Durham",36.0329550008979,-78.904037,8,2019,32,17
2019-08-25,"Frying Pan Mountain","Haywood",35.379167,-82.7925,8,2019,30,NA
2019-08-25,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,8,2019,31,21.5
2019-08-25,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,8,2019,34,24
2019-08-25,"Leggett","Edgecombe",35.988278,-77.5843,8,2019,25,18
2019-08-25,"Linville Falls","Avery",35.972347,-81.933072,8,2019,29,NA
2019-08-25,"Mendenhall School","Guilford",36.1090060008986,-79.802314,8,2019,31,18
2019-08-25,"Millbrook School","Wake",35.856111,-78.574167,8,2019,33,19.6666666666667
2019-08-25,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,8,2019,30,20
2019-08-25,"West Johnston Co.","Johnston",35.59095,-78.4622,8,2019,31,22
2019-08-26,"Bryson City","Swain",35.434767,-83.442133,8,2019,22,28
2019-08-26,"Castle Hayne","New Hanover",34.364167,-77.838611,8,2019,30,1
2019-08-26,"Clemmons Middle","Forsyth",36.026,-80.342,8,2019,30,25
2019-08-26,"Durham Armory","Durham",36.0329550008979,-78.904037,8,2019,24,6
2019-08-26,"Frying Pan Mountain","Haywood",35.379167,-82.7925,8,2019,29,NA
2019-08-26,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,8,2019,27,20
2019-08-26,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,8,2019,29,23
2019-08-26,"Leggett","Edgecombe",35.988278,-77.5843,8,2019,19,16
2019-08-26,"Linville Falls","Avery",35.972347,-81.933072,8,2019,30,NA
2019-08-26,"Mendenhall School","Guilford",36.1090060008986,-79.802314,8,2019,31,14
2019-08-26,"Millbrook School","Wake",35.856111,-78.574167,8,2019,25,19.5
2019-08-26,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,8,2019,26,20
2019-08-26,"West Johnston Co.","Johnston",35.59095,-78.4622,8,2019,25,17
2019-08-27,"Bryson City","Swain",35.434767,-83.442133,8,2019,19,17
2019-08-27,"Castle Hayne","New Hanover",34.364167,-77.838611,8,2019,27,0
2019-08-27,"Clemmons Middle","Forsyth",36.026,-80.342,8,2019,25,31
2019-08-27,"Durham Armory","Durham",36.0329550008979,-78.904037,8,2019,29,9
2019-08-27,"Frying Pan Mountain","Haywood",35.379167,-82.7925,8,2019,31,NA
2019-08-27,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,8,2019,28,23
2019-08-27,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,8,2019,25,29
2019-08-27,"Leggett","Edgecombe",35.988278,-77.5843,8,2019,25,21
2019-08-27,"Linville Falls","Avery",35.972347,-81.933072,8,2019,25,NA
2019-08-27,"Mendenhall School","Guilford",36.1090060008986,-79.802314,8,2019,28,18
2019-08-27,"Millbrook School","Wake",35.856111,-78.574167,8,2019,30,22
2019-08-27,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,8,2019,27,26
2019-08-27,"West Johnston Co.","Johnston",35.59095,-78.4622,8,2019,30,23
2019-08-28,"Bryson City","Swain",35.434767,-83.442133,8,2019,39,23
2019-08-28,"Castle Hayne","New Hanover",34.364167,-77.838611,8,2019,30,15
2019-08-28,"Clemmons Middle","Forsyth",36.026,-80.342,8,2019,31,30
2019-08-28,"Durham Armory","Durham",36.0329550008979,-78.904037,8,2019,31,18.5
2019-08-28,"Frying Pan Mountain","Haywood",35.379167,-82.7925,8,2019,41,NA
2019-08-28,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,8,2019,40,26.5
2019-08-28,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,8,2019,34,27
2019-08-28,"Leggett","Edgecombe",35.988278,-77.5843,8,2019,27,33
2019-08-28,"Linville Falls","Avery",35.972347,-81.933072,8,2019,36,NA
2019-08-28,"Mendenhall School","Guilford",36.1090060008986,-79.802314,8,2019,32,22
2019-08-28,"Millbrook School","Wake",35.856111,-78.574167,8,2019,37,26.3333333333333
2019-08-28,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,8,2019,30,33
2019-08-28,"West Johnston Co.","Johnston",35.59095,-78.4622,8,2019,32,25
2019-08-29,"Bryson City","Swain",35.434767,-83.442133,8,2019,32,28
2019-08-29,"Castle Hayne","New Hanover",34.364167,-77.838611,8,2019,45,18
2019-08-29,"Clemmons Middle","Forsyth",36.026,-80.342,8,2019,43,25
2019-08-29,"Durham Armory","Durham",36.0329550008979,-78.904037,8,2019,45,13
2019-08-29,"Frying Pan Mountain","Haywood",35.379167,-82.7925,8,2019,45,NA
2019-08-29,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,8,2019,50,29
2019-08-29,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,8,2019,44,25
2019-08-29,"Leggett","Edgecombe",35.988278,-77.5843,8,2019,40,24
2019-08-29,"Linville Falls","Avery",35.972347,-81.933072,8,2019,36,NA
2019-08-29,"Mendenhall School","Guilford",36.1090060008986,-79.802314,8,2019,44,20
2019-08-29,"Millbrook School","Wake",35.856111,-78.574167,8,2019,49,24.5
2019-08-29,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,8,2019,44,35
2019-08-29,"West Johnston Co.","Johnston",35.59095,-78.4622,8,2019,45,28
2019-08-30,"Bryson City","Swain",35.434767,-83.442133,8,2019,30,23
2019-08-30,"Castle Hayne","New Hanover",34.364167,-77.838611,8,2019,49,14
2019-08-30,"Clemmons Middle","Forsyth",36.026,-80.342,8,2019,44,27
2019-08-30,"Durham Armory","Durham",36.0329550008979,-78.904037,8,2019,44,16
2019-08-30,"Frying Pan Mountain","Haywood",35.379167,-82.7925,8,2019,64,NA
2019-08-30,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,8,2019,101,44
2019-08-30,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,8,2019,49,30
2019-08-30,"Leggett","Edgecombe",35.988278,-77.5843,8,2019,50,30
2019-08-30,"Linville Falls","Avery",35.972347,-81.933072,8,2019,38,NA
2019-08-30,"Mendenhall School","Guilford",36.1090060008986,-79.802314,8,2019,46,29
2019-08-30,"Millbrook School","Wake",35.856111,-78.574167,8,2019,80,31.5
2019-08-30,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,8,2019,54,43
2019-08-30,"West Johnston Co.","Johnston",35.59095,-78.4622,8,2019,58,38
2019-08-31,"Bryson City","Swain",35.434767,-83.442133,8,2019,38,38
2019-08-31,"Castle Hayne","New Hanover",34.364167,-77.838611,8,2019,47,11
2019-08-31,"Clemmons Middle","Forsyth",36.026,-80.342,8,2019,64,45.5
2019-08-31,"Durham Armory","Durham",36.0329550008979,-78.904037,8,2019,51,30.5
2019-08-31,"Frying Pan Mountain","Haywood",35.379167,-82.7925,8,2019,67,NA
2019-08-31,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,8,2019,50,48
2019-08-31,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,8,2019,77,39
2019-08-31,"Leggett","Edgecombe",35.988278,-77.5843,8,2019,44,35
