"agency_cd","site_no","datetime","discharge.max","discharge.max.approval","discharge.min","discharge.min.approval","discharge.mean","discharge.mean.approval","gage.height.max","gage.height.max.approval","gage.height.min","gage.height.min.approval","gage.height.mean","gage.height.mean.approval"
"USGS",2085000,2010-04-11,30,"A",26.8,"A",28.6,"A",1.69,"A",1.63,"A",1.66,"A"
"USGS",2085000,2010-04-12,28.7,"A",26.2,"A",26.9,"A",1.66,"A",1.61,"A",1.63,"A"
"USGS",2085000,2010-04-13,26.8,"A",24.2,"A",25.6,"A",1.63,"A",1.58,"A",1.6,"A"
"USGS",2085000,2010-04-14,26.2,"A",23.6,"A",24.6,"A",1.61,"A",1.56,"A",1.58,"A"
"USGS",2085000,2010-04-15,25.5,"A",22.4,"A",23.9,"A",1.6,"A",1.54,"A",1.57,"A"
"USGS",2085000,2010-04-16,24.9,"A",21.8,"A",23,"A",1.59,"A",1.52,"A",1.55,"A"
"USGS",2085000,2010-04-17,24.2,"A",20.6,"A",22.6,"A",1.57,"A",1.5,"A",1.54,"A"
"USGS",2085000,2010-04-18,22.4,"A",18.5,"A",20.4,"A",1.54,"A",1.46,"A",1.5,"A"
"USGS",2085000,2010-04-19,20.6,"A",17,"A",18.8,"A",1.5,"A",1.43,"A",1.47,"A"
"USGS",2085000,2010-04-20,20.1,"A",16.5,"A",18.2,"A",1.49,"A",1.42,"A",1.45,"A"
"USGS",2085000,2010-04-21,34.8,"A",17.5,"A",22.8,"A",1.77,"A",1.44,"A",1.55,"A"
"USGS",2085000,2010-04-22,29.4,"A",22.4,"A",25.3,"A",1.67,"A",1.54,"A",1.59,"A"
"USGS",2085000,2010-04-23,23.6,"A",19,"A",21.3,"A",1.56,"A",1.47,"A",1.51,"A"
"USGS",2085000,2010-04-24,21.8,"A",19,"A",20.5,"A",1.53,"A",1.47,"A",1.5,"A"
"USGS",2085000,2010-04-25,30,"A",21.2,"A",26.5,"A",1.69,"A",1.51,"A",1.62,"A"
"USGS",2085000,2010-04-26,30,"A",22.4,"A",25.9,"A",1.68,"A",1.54,"A",1.61,"A"
"USGS",2085000,2010-04-27,23.6,"A",17.5,"A",20.3,"A",1.56,"A",1.44,"A",1.5,"A"
"USGS",2085000,2010-04-28,20.1,"A",14.6,"A",17.2,"A",1.49,"A",1.38,"A",1.43,"A"
"USGS",2085000,2010-04-29,17,"A",13.7,"A",15.5,"A",1.43,"A",1.36,"A",1.4,"A"
"USGS",2085000,2010-04-30,16.5,"A",12,"A",14,"A",1.42,"A",1.32,"A",1.37,"A"
"USGS",2085000,2010-05-01,16,"A",12.4,"A",13.9,"A",1.41,"A",1.33,"A",1.36,"A"
"USGS",2085000,2010-05-02,15.1,"A",12,"A",13.2,"A",1.39,"A",1.32,"A",1.35,"A"
"USGS",2085000,2010-05-03,13.7,"A",11.3,"A",12.5,"A",1.36,"A",1.3,"A",1.33,"A"
"USGS",2085000,2010-05-04,12.4,"A",11.3,"A",12,"A",1.33,"A",1.3,"A",1.32,"A"
"USGS",2085000,2010-05-05,12.8,"A",11,"A",11.7,"A",1.34,"A",1.29,"A",1.31,"A"
"USGS",2085000,2010-05-06,13.7,"A",10.2,"A",11.4,"A",1.36,"A",1.26,"A",1.3,"A"
"USGS",2085000,2010-05-07,12,"A",10.2,"A",11,"A",1.32,"A",1.26,"A",1.29,"A"
"USGS",2085000,2010-05-08,11.3,"A",8.59,"A",10.1,"A",1.3,"A",1.2,"A",1.26,"A"
"USGS",2085000,2010-05-09,9.39,"A",7.34,"A",8.37,"A",1.23,"A",1.15,"A",1.19,"A"
"USGS",2085000,2010-05-10,7.83,"A",6.4,"A",7.11,"A",1.17,"A",1.11,"A",1.14,"A"
"USGS",2085000,2010-05-11,9.66,"A",6.4,"A",8.11,"A",1.24,"A",1.11,"A",1.18,"A"
"USGS",2085000,2010-05-12,11.6,"A",8.85,"A",10.2,"A",1.31,"A",1.21,"A",1.26,"A"
"USGS",2085000,2010-05-13,10.5,"A",9.39,"A",9.93,"A",1.27,"A",1.23,"A",1.25,"A"
"USGS",2085000,2010-05-14,10.5,"A",8.85,"A",9.87,"A",1.27,"A",1.21,"A",1.25,"A"
"USGS",2085000,2010-05-15,10.8,"A",8.85,"A",9.69,"A",1.28,"A",1.21,"A",1.24,"A"
"USGS",2085000,2010-05-16,73,"A",9.12,"A",25.5,"A",2.26,"A",1.22,"A",1.58,"A"
"USGS",2085000,2010-05-17,506,"A",20.1,"A",171,"A",4.93,"A",1.49,"A",2.82,"A"
"USGS",2085000,2010-05-18,486,"A",123,"A",253,"A",4.83,"A",2.78,"A",3.58,"A"
"USGS",2085000,2010-05-19,123,"A",61.7,"A",88.5,"A",2.78,"A",2.15,"A",2.44,"A"
"USGS",2085000,2010-05-20,61.7,"A",36.3,"A",48.3,"A",2.15,"A",1.83,"A",1.98,"A"
"USGS",2085000,2010-05-21,36.3,"A",23.6,"A",29.6,"A",1.83,"A",1.61,"A",1.71,"A"
"USGS",2085000,2010-05-22,80.3,"A",19,"A",27.1,"A",2.36,"A",1.51,"A",1.65,"A"
"USGS",2085000,2010-05-23,212,"A",35.6,"A",128,"A",3.38,"A",1.82,"A",2.76,"A"
"USGS",2085000,2010-05-24,117,"A",58.5,"A",79.3,"A",2.74,"A",2.12,"A",2.35,"A"
"USGS",2085000,2010-05-25,58.5,"A",37.1,"A",45.3,"A",2.12,"A",1.85,"A",1.96,"A"
"USGS",2085000,2010-05-26,37.1,"A",25.5,"A",29.6,"A",1.85,"A",1.64,"A",1.72,"A"
"USGS",2085000,2010-05-27,25.5,"A",17.5,"A",20.8,"A",1.64,"A",1.48,"A",1.55,"A"
"USGS",2085000,2010-05-28,172,"A",14.6,"A",23.1,"A",3.15,"A",1.42,"A",1.54,"A"
"USGS",2085000,2010-05-29,194,"A",88,"A",126,"A",3.28,"A",2.45,"A",2.8,"A"
"USGS",2085000,2010-05-30,88,"A",41.3,"A",62.5,"A",2.45,"A",1.91,"A",2.16,"A"
"USGS",2085000,2010-05-31,41.3,"A",25.5,"A",32.7,"A",1.91,"A",1.64,"A",1.77,"A"
"USGS",2085000,2010-06-01,66.1,"A",23.6,"A",31.4,"A",2.21,"A",1.61,"A",1.73,"A"
"USGS",2085000,2010-06-02,59.6,"A",35.6,"A",43.5,"A",2.14,"A",1.82,"A",1.93,"A"
"USGS",2085000,2010-06-03,59.6,"A",32.6,"A",46.5,"A",2.14,"A",1.78,"A",1.97,"A"
"USGS",2085000,2010-06-04,32.6,"A",21.2,"A",26.4,"A",1.78,"A",1.56,"A",1.66,"A"
"USGS",2085000,2010-06-05,21.2,"A",16.5,"A",19.1,"A",1.56,"A",1.46,"A",1.51,"A"
"USGS",2085000,2010-06-06,21.8,"A",13.3,"A",16.1,"A",1.57,"A",1.39,"A",1.45,"A"
"USGS",2085000,2010-06-07,18,"A",13.7,"A",14.9,"A",1.49,"A",1.4,"A",1.43,"A"
"USGS",2085000,2010-06-08,14.1,"A",10.5,"A",12.3,"A",1.41,"A",1.31,"A",1.36,"A"
"USGS",2085000,2010-06-09,11,"A",9.66,"A",10.4,"A",1.33,"A",1.28,"A",1.31,"A"
"USGS",2085000,2010-06-10,10.5,"A",8.85,"A",9.84,"A",1.31,"A",1.25,"A",1.29,"A"
"USGS",2085000,2010-06-11,10.2,"A",8.33,"A",9.12,"A",1.3,"A",1.23,"A",1.26,"A"
"USGS",2085000,2010-06-12,18,"A",7.83,"A",9.64,"A",1.49,"A",1.21,"A",1.27,"A"
"USGS",2085000,2010-06-13,86.9,"A",12,"A",36.4,"A",2.44,"A",1.36,"A",1.81,"A"
"USGS",2085000,2010-06-14,33.3,"A",16,"A",22.6,"A",1.79,"A",1.45,"A",1.58,"A"
"USGS",2085000,2010-06-15,16,"A",10.8,"A",13.1,"A",1.45,"A",1.32,"A",1.39,"A"
"USGS",2085000,2010-06-16,10.8,"A",9.12,"A",9.83,"A",1.32,"A",1.26,"A",1.29,"A"
"USGS",2085000,2010-06-17,12.4,"A",9.12,"A",10.9,"A",1.37,"A",1.26,"A",1.32,"A"
"USGS",2085000,2010-06-18,9.39,"A",8.08,"A",8.76,"A",1.27,"A",1.22,"A",1.25,"A"
"USGS",2085000,2010-06-19,8.08,"A",6.4,"A",7.38,"A",1.22,"A",1.15,"A",1.19,"A"
"USGS",2085000,2010-06-20,7.83,"A",5.74,"A",6.87,"A",1.21,"A",1.12,"A",1.17,"A"
"USGS",2085000,2010-06-21,5.74,"A",4.92,"A",5.34,"A",1.12,"A",1.08,"A",1.1,"A"
"USGS",2085000,2010-06-22,5.74,"A",4.15,"A",4.92,"A",1.12,"A",1.04,"A",1.08,"A"
"USGS",2085000,2010-06-23,4.92,"A",3.79,"A",4.31,"A",1.08,"A",1.02,"A",1.05,"A"
"USGS",2085000,2010-06-24,5.12,"A",3.79,"A",4.34,"A",1.09,"A",1.02,"A",1.05,"A"
"USGS",2085000,2010-06-25,5.32,"A",4.34,"A",4.66,"A",1.1,"A",1.05,"A",1.07,"A"
"USGS",2085000,2010-06-26,6.86,"A",5.12,"A",5.69,"A",1.17,"A",1.09,"A",1.12,"A"
"USGS",2085000,2010-06-27,6.18,"A",4.72,"A",5.28,"A",1.14,"A",1.07,"A",1.1,"A"
"USGS",2085000,2010-06-28,4.92,"A",3.79,"A",4.43,"A",1.08,"A",1.02,"A",1.05,"A"
"USGS",2085000,2010-06-29,4.53,"A",3.79,"A",4.17,"A",1.06,"A",1.02,"A",1.04,"A"
"USGS",2085000,2010-06-30,4.53,"A",3.62,"A",4,"A",1.06,"A",1.01,"A",1.03,"A"
"USGS",2085000,2010-07-01,3.79,"A",3.45,"A",3.58,"A",1.02,"A",1,"A",1.01,"A"
"USGS",2085000,2010-07-02,3.62,"A",3.13,"A",3.37,"A",1.01,"A",0.98,"A",0.99,"A"
"USGS",2085000,2010-07-03,3.13,"A",2.97,"A",3.02,"A",0.98,"A",0.97,"A",0.97,"A"
"USGS",2085000,2010-07-04,2.97,"A",2.81,"A",2.87,"A",0.97,"A",0.96,"A",0.96,"A"
"USGS",2085000,2010-07-05,2.81,"A",2.66,"A",2.79,"A",0.96,"A",0.95,"A",0.96,"A"
"USGS",2085000,2010-07-06,2.81,"A",2.52,"A",2.64,"A",0.96,"A",0.94,"A",0.95,"A"
"USGS",2085000,2010-07-07,2.52,"A",2.38,"A",2.38,"A",0.94,"A",0.93,"A",0.93,"A"
"USGS",2085000,2010-07-08,2.52,"A",2.24,"A",2.32,"A",0.94,"A",0.92,"A",0.93,"A"
"USGS",2085000,2010-07-09,15.5,"A",2.11,"A",2.57,"A",1.44,"A",0.91,"A",0.94,"A"
"USGS",2085000,2010-07-10,12.8,"A",2.24,"A",3.06,"A",1.38,"A",0.92,"A",0.97,"A"
"USGS",2085000,2010-07-11,2.38,"A",2.24,"A",2.34,"A",0.93,"A",0.92,"A",0.93,"A"
"USGS",2085000,2010-07-12,2.38,"A",2.24,"A",2.32,"A",0.93,"A",0.92,"A",0.93,"A"
"USGS",2085000,2010-07-13,61.7,"A",1.98,"A",6.79,"A",2.16,"A",0.9,"A",1.03,"A"
"USGS",2085000,2010-07-14,108,"A",16,"A",55.3,"A",2.65,"A",1.45,"A",2.04,"A"
"USGS",2085000,2010-07-15,16,"A",6.63,"A",10.4,"A",1.45,"A",1.16,"A",1.3,"A"
"USGS",2085000,2010-07-16,6.63,"A",3.97,"A",5.42,"A",1.16,"A",1.03,"A",1.1,"A"
"USGS",2085000,2010-07-17,80.3,"A",3.62,"A",24.5,"A",2.36,"A",1.01,"A",1.48,"A"
"USGS",2085000,2010-07-18,44.9,"A",12.4,"A",19.2,"A",1.95,"A",1.37,"A",1.51,"A"
"USGS",2085000,2010-07-19,14.6,"A",8.85,"A",12,"A",1.42,"A",1.25,"A",1.35,"A"
"USGS",2085000,2010-07-20,8.85,"A",5.53,"A",7.47,"A",1.25,"A",1.11,"A",1.19,"A"
"USGS",2085000,2010-07-21,6.63,"A",4.34,"A",5.57,"A",1.16,"A",1.05,"A",1.11,"A"
"USGS",2085000,2010-07-22,4.92,"A",3.97,"A",4.37,"A",1.08,"A",1.03,"A",1.05,"A"
"USGS",2085000,2010-07-23,3.97,"A",3.29,"A",3.58,"A",1.03,"A",0.99,"A",1.01,"A"
"USGS",2085000,2010-07-24,3.97,"A",3.13,"A",3.44,"A",1.03,"A",0.98,"A",1,"A"
"USGS",2085000,2010-07-25,3.29,"A",2.81,"A",3.07,"A",0.99,"A",0.96,"A",0.98,"A"
"USGS",2085000,2010-07-26,2.81,"A",2.66,"A",2.73,"A",0.96,"A",0.95,"A",0.95,"A"
"USGS",2085000,2010-07-27,138,"A",2.38,"A",43.3,"A",2.92,"A",0.93,"A",1.62,"A"
"USGS",2085000,2010-07-28,113,"A",14.6,"A",43.2,"A",2.7,"A",1.42,"A",1.87,"A"
"USGS",2085000,2010-07-29,22.4,"A",7.34,"A",11.1,"A",1.58,"A",1.19,"A",1.32,"A"
"USGS",2085000,2010-07-30,11,"A",5.32,"A",6.96,"A",1.33,"A",1.1,"A",1.17,"A"
"USGS",2085000,2010-07-31,6.18,"A",5.12,"A",5.42,"A",1.14,"A",1.09,"A",1.1,"A"
"USGS",2085000,2010-08-01,6.4,"A",4.92,"A",5.66,"A",1.15,"A",1.08,"A",1.12,"A"
"USGS",2085000,2010-08-02,5.74,"A",3.62,"A",4.73,"A",1.12,"A",1.01,"A",1.07,"A"
"USGS",2085000,2010-08-03,4.92,"A",3.45,"A",4.22,"A",1.08,"A",1,"A",1.04,"A"
"USGS",2085000,2010-08-04,4.72,"A",3.13,"A",3.85,"A",1.07,"A",0.98,"A",1.02,"A"
"USGS",2085000,2010-08-05,91.4,"A",3.13,"A",18.6,"A",2.48,"A",0.98,"A",1.36,"A"
"USGS",2085000,2010-08-06,40.5,"A",12.4,"A",26.7,"A",1.9,"A",1.37,"A",1.66,"A"
"USGS",2085000,2010-08-07,12.4,"A",5.74,"A",8.95,"A",1.37,"A",1.12,"A",1.25,"A"
"USGS",2085000,2010-08-08,5.96,"A",3.97,"A",5.3,"A",1.13,"A",1.03,"A",1.1,"A"
"USGS",2085000,2010-08-09,4.92,"A",3.45,"A",4.23,"A",1.08,"A",1,"A",1.04,"A"
"USGS",2085000,2010-08-10,4.15,"A",3.29,"A",3.65,"A",1.04,"A",0.99,"A",1.01,"A"
"USGS",2085000,2010-08-11,3.62,"A",3.13,"A",3.29,"A",1.01,"A",0.98,"A",0.99,"A"
"USGS",2085000,2010-08-12,4.92,"A",2.81,"A",3.53,"A",1.08,"A",0.96,"A",1,"A"
"USGS",2085000,2010-08-13,3.29,"A",2.38,"A",2.68,"A",0.99,"A",0.93,"A",0.95,"A"
"USGS",2085000,2010-08-14,2.38,"A",2.24,"A",2.26,"A",0.93,"A",0.92,"A",0.92,"A"
"USGS",2085000,2010-08-15,2.38,"A",2.24,"A",2.26,"A",0.93,"A",0.92,"A",0.92,"A"
"USGS",2085000,2010-08-16,2.38,"A",2.11,"A",2.31,"A",0.93,"A",0.91,"A",0.93,"A"
"USGS",2085000,2010-08-17,2.24,"A",2.11,"A",2.21,"A",0.92,"A",0.91,"A",0.92,"A"
"USGS",2085000,2010-08-18,2.81,"A",2.24,"A",2.65,"A",0.96,"A",0.92,"A",0.95,"A"
"USGS",2085000,2010-08-19,4.53,"A",2.66,"A",3.96,"A",1.06,"A",0.95,"A",1.03,"A"
"USGS",2085000,2010-08-20,3.79,"A",2.97,"A",3.41,"A",1.02,"A",0.97,"A",1,"A"
"USGS",2085000,2010-08-21,4.53,"A",2.81,"A",3.45,"A",1.06,"A",0.96,"A",1,"A"
"USGS",2085000,2010-08-22,3.79,"A",3.13,"A",3.38,"A",1.02,"A",0.98,"A",1,"A"
"USGS",2085000,2010-08-23,3.62,"A",3.13,"A",3.37,"A",1.01,"A",0.98,"A",0.99,"A"
"USGS",2085000,2010-08-24,12.8,"A",2.97,"A",3.75,"A",1.38,"A",0.97,"A",1.01,"A"
"USGS",2085000,2010-08-25,5.12,"A",3.13,"A",3.51,"A",1.09,"A",0.98,"A",1,"A"
"USGS",2085000,2010-08-26,5.32,"A",2.66,"A",3.69,"A",1.1,"A",0.95,"A",1.01,"A"
"USGS",2085000,2010-08-27,3.29,"A",2.97,"A",3.04,"A",0.99,"A",0.97,"A",0.97,"A"
"USGS",2085000,2010-08-28,3.62,"A",2.66,"A",3.17,"A",1.01,"A",0.95,"A",0.98,"A"
"USGS",2085000,2010-08-29,3.97,"A",3.13,"A",3.41,"A",1.03,"A",0.98,"A",1,"A"
"USGS",2085000,2010-08-30,3.29,"A",2.52,"A",2.89,"A",0.99,"A",0.94,"A",0.96,"A"
"USGS",2085000,2010-08-31,2.52,"A",2.38,"A",2.43,"A",0.94,"A",0.93,"A",0.93,"A"
"USGS",2085000,2010-09-01,3.45,"A",2.38,"A",2.88,"A",1,"A",0.93,"A",0.96,"A"
"USGS",2085000,2010-09-02,3.45,"A",2.81,"A",3.19,"A",1,"A",0.96,"A",0.98,"A"
"USGS",2085000,2010-09-03,2.97,"A",2.52,"A",2.77,"A",0.97,"A",0.94,"A",0.96,"A"
"USGS",2085000,2010-09-04,2.97,"A",2.52,"A",2.72,"A",0.97,"A",0.94,"A",0.95,"A"
"USGS",2085000,2010-09-05,3.13,"A",2.66,"A",2.82,"A",0.98,"A",0.95,"A",0.96,"A"
"USGS",2085000,2010-09-06,3.62,"A",2.66,"A",3.03,"A",1.01,"A",0.95,"A",0.97,"A"
"USGS",2085000,2010-09-07,2.97,"A",2.38,"A",2.62,"A",0.97,"A",0.93,"A",0.95,"A"
"USGS",2085000,2010-09-08,2.66,"A",2.24,"A",2.49,"A",0.95,"A",0.92,"A",0.94,"A"
"USGS",2085000,2010-09-09,3.45,"A",2.52,"A",2.93,"A",1,"A",0.94,"A",0.97,"A"
"USGS",2085000,2010-09-10,3.62,"A",3.13,"A",3.39,"A",1.01,"A",0.98,"A",1,"A"
"USGS",2085000,2010-09-11,3.97,"A",3.13,"A",3.46,"A",1.03,"A",0.98,"A",1,"A"
"USGS",2085000,2010-09-12,3.79,"A",2.81,"A",3.25,"A",1.02,"A",0.96,"A",0.99,"A"
"USGS",2085000,2010-09-13,2.97,"A",2.24,"A",2.55,"A",0.97,"A",0.92,"A",0.94,"A"
"USGS",2085000,2010-09-14,2.52,"A",2.11,"A",2.25,"A",0.94,"A",0.91,"A",0.92,"A"
"USGS",2085000,2010-09-15,2.38,"A",2.11,"A",2.17,"A",0.93,"A",0.91,"A",0.91,"A"
"USGS",2085000,2010-09-16,2.24,"A",1.98,"A",2.12,"A",0.92,"A",0.9,"A",0.91,"A"
"USGS",2085000,2010-09-17,2.97,"A",1.98,"A",2.15,"A",0.97,"A",0.9,"A",0.91,"A"
"USGS",2085000,2010-09-18,3.45,"A",2.24,"A",2.78,"A",1,"A",0.92,"A",0.96,"A"
"USGS",2085000,2010-09-19,2.97,"A",2.52,"A",2.76,"A",0.97,"A",0.94,"A",0.96,"A"
"USGS",2085000,2010-09-20,3.13,"A",2.52,"A",2.81,"A",0.98,"A",0.94,"A",0.96,"A"
"USGS",2085000,2010-09-21,2.66,"A",2.24,"A",2.39,"A",0.95,"A",0.92,"A",0.93,"A"
"USGS",2085000,2010-09-22,2.81,"A",2.24,"A",2.53,"A",0.96,"A",0.92,"A",0.94,"A"
"USGS",2085000,2010-09-23,2.38,"A",2.11,"A",2.25,"A",0.93,"A",0.91,"A",0.92,"A"
"USGS",2085000,2010-09-24,2.52,"A",2.24,"A",2.3,"A",0.94,"A",0.92,"A",0.92,"A"
"USGS",2085000,2010-09-25,2.66,"A",1.98,"A",2.32,"A",0.95,"A",0.9,"A",0.93,"A"
"USGS",2085000,2010-09-26,4.92,"A",2.11,"A",2.75,"A",1.08,"A",0.91,"A",0.95,"A"
"USGS",2085000,2010-09-27,14.1,"A",4.15,"A",7.42,"A",1.41,"A",1.04,"A",1.19,"A"
"USGS",2085000,2010-09-28,82.5,"A",4.15,"A",24.3,"A",2.39,"A",1.04,"A",1.56,"A"
"USGS",2085000,2010-09-29,35.6,"A",7.1,"A",11.4,"A",1.81,"A",1.18,"A",1.3,"A"
"USGS",2085000,2010-09-30,889,"A",35.6,"A",410,"A",7.18,"A",1.81,"A",4.41,"A"
"USGS",2085000,2010-10-01,127,"A",26.8,"A",58.3,"A",2.82,"A",1.63,"A",2.06,"A"
"USGS",2085000,2010-10-02,26.8,"A",16,"A",22.2,"A",1.63,"A",1.41,"A",1.53,"A"
"USGS",2085000,2010-10-03,16.5,"A",9.39,"A",13,"A",1.42,"A",1.23,"A",1.34,"A"
"USGS",2085000,2010-10-04,9.66,"A",6.86,"A",8.44,"A",1.24,"A",1.13,"A",1.19,"A"
"USGS",2085000,2010-10-05,6.86,"A",4.53,"A",6.32,"A",1.13,"A",1.02,"A",1.11,"A"
"USGS",2085000,2010-10-06,4.72,"A",3.45,"A",3.98,"A",1.03,"A",0.96,"A",0.99,"A"
"USGS",2085000,2010-10-07,5.32,"A",3.13,"A",4.05,"A",1.06,"A",0.94,"A",0.99,"A"
"USGS",2085000,2010-10-08,5.12,"A",4.15,"A",4.66,"A",1.05,"A",1,"A",1.03,"A"
"USGS",2085000,2010-10-09,5.74,"A",4.15,"A",4.85,"A",1.08,"A",1,"A",1.04,"A"
"USGS",2085000,2010-10-10,5.74,"A",4.34,"A",4.98,"A",1.08,"A",1.01,"A",1.04,"A"
"USGS",2085000,2010-10-11,5.12,"A",4.15,"A",4.54,"A",1.05,"A",1,"A",1.02,"A"
"USGS",2085000,2010-10-12,4.15,"A",3.45,"A",3.66,"A",1,"A",0.96,"A",0.97,"A"
"USGS",2085000,2010-10-13,4.15,"A",3.79,"A",4.01,"A",1,"A",0.98,"A",0.99,"A"
"USGS",2085000,2010-10-14,53.4,"A",3.62,"A",17.6,"A",2.03,"A",0.97,"A",1.38,"A"
"USGS",2085000,2010-10-15,17,"A",8.59,"A",12.7,"A",1.43,"A",1.2,"A",1.33,"A"
"USGS",2085000,2010-10-16,8.59,"A",5.96,"A",7.5,"A",1.2,"A",1.09,"A",1.16,"A"
"USGS",2085000,2010-10-17,6.18,"A",5.12,"A",5.62,"A",1.1,"A",1.05,"A",1.07,"A"
"USGS",2085000,2010-10-18,5.32,"A",4.53,"A",4.94,"A",1.06,"A",1.02,"A",1.04,"A"
"USGS",2085000,2010-10-19,5.96,"A",3.79,"A",4.67,"A",1.09,"A",0.98,"A",1.03,"A"
"USGS",2085000,2010-10-20,4.92,"A",3.62,"A",4.3,"A",1.04,"A",0.97,"A",1.01,"A"
"USGS",2085000,2010-10-21,5.12,"A",3.97,"A",4.37,"A",1.05,"A",0.99,"A",1.01,"A"
"USGS",2085000,2010-10-22,4.92,"A",3.97,"A",4.38,"A",1.04,"A",0.99,"A",1.01,"A"
"USGS",2085000,2010-10-23,4.92,"A",4.15,"A",4.46,"A",1.04,"A",1,"A",1.02,"A"
"USGS",2085000,2010-10-24,5.12,"A",4.15,"A",4.65,"A",1.05,"A",1,"A",1.03,"A"
"USGS",2085000,2010-10-25,5.74,"A",4.15,"A",4.78,"A",1.08,"A",1,"A",1.03,"A"
"USGS",2085000,2010-10-26,23,"A",4.92,"A",12.3,"A",1.55,"A",1.04,"A",1.3,"A"
"USGS",2085000,2010-10-27,13.7,"A",9.12,"A",11.8,"A",1.36,"A",1.22,"A",1.31,"A"
"USGS",2085000,2010-10-28,9.66,"A",6.18,"A",8.56,"A",1.24,"A",1.14,"A",1.21,"A"
"USGS",2085000,2010-10-29,7.34,"A",5.53,"A",6.28,"A",1.18,"A",1.11,"A",1.14,"A"
"USGS",2085000,2010-10-30,6.86,"A",5.32,"A",6.13,"A",1.16,"A",1.1,"A",1.14,"A"
"USGS",2085000,2010-10-31,5.32,"A",4.34,"A",4.9,"A",1.1,"A",1.05,"A",1.08,"A"
"USGS",2085000,2010-11-01,4.92,"A",4.15,"A",4.49,"A",1.08,"A",1.04,"A",1.06,"A"
"USGS",2085000,2010-11-02,4.34,"A",3.79,"A",4.02,"A",1.05,"A",1.02,"A",1.03,"A"
"USGS",2085000,2010-11-03,4.72,"A",3.79,"A",4.23,"A",1.07,"A",1.02,"A",1.04,"A"
"USGS",2085000,2010-11-04,15.1,"A",4.34,"A",7.95,"A",1.34,"A",1.05,"A",1.17,"A"
"USGS",2085000,2010-11-05,16,"A",7.83,"A",10.1,"A",1.35,"A",1.19,"A",1.24,"A"
"USGS",2085000,2010-11-06,11,"A",7.1,"A",9.43,"A",1.27,"A",1.17,"A",1.23,"A"
"USGS",2085000,2010-11-07,7.34,"A",5.74,"A",6.78,"A",1.18,"A",1.12,"A",1.16,"A"
"USGS",2085000,2010-11-08,5.74,"A",5.12,"A",5.49,"A",1.12,"A",1.09,"A",1.11,"A"
"USGS",2085000,2010-11-09,5.32,"A",4.72,"A",5.02,"A",1.1,"A",1.07,"A",1.09,"A"
"USGS",2085000,2010-11-10,4.72,"A",4.15,"A",4.46,"A",1.07,"A",1.04,"A",1.06,"A"
"USGS",2085000,2010-11-11,4.53,"A",3.79,"A",4.07,"A",1.06,"A",1.02,"A",1.04,"A"
"USGS",2085000,2010-11-12,4.34,"A",3.45,"A",3.84,"A",1.05,"A",1,"A",1.02,"A"
"USGS",2085000,2010-11-13,4.15,"A",3.45,"A",3.76,"A",1.04,"A",1,"A",1.02,"A"
"USGS",2085000,2010-11-14,4.72,"A",3.79,"A",4.06,"A",1.07,"A",1.02,"A",1.03,"A"
"USGS",2085000,2010-11-15,4.15,"A",3.45,"A",3.79,"A",1.04,"A",1,"A",1.02,"A"
"USGS",2085000,2010-11-16,18.5,"A",3.62,"A",6.2,"A",1.41,"A",1.01,"A",1.11,"A"
"USGS",2085000,2010-11-17,9.66,"A",6.4,"A",7.41,"A",1.24,"A",1.15,"A",1.18,"A"
"USGS",2085000,2010-11-18,10.2,"A",5.74,"A",7.89,"A",1.25,"A",1.12,"A",1.19,"A"
"USGS",2085000,2010-11-19,7.1,"A",5.53,"A",6.12,"A",1.17,"A",1.11,"A",1.13,"A"
"USGS",2085000,2010-11-20,6.18,"A",5.32,"A",5.7,"A",1.14,"A",1.1,"A",1.12,"A"
"USGS",2085000,2010-11-21,5.53,"A",4.72,"A",5.1,"A",1.11,"A",1.07,"A",1.09,"A"
"USGS",2085000,2010-11-22,5.32,"A",4.53,"A",4.84,"A",1.1,"A",1.06,"A",1.08,"A"
"USGS",2085000,2010-11-23,5.12,"A",4.53,"A",4.85,"A",1.09,"A",1.06,"A",1.08,"A"
"USGS",2085000,2010-11-24,4.92,"A",4.34,"A",4.64,"A",1.08,"A",1.05,"A",1.07,"A"
"USGS",2085000,2010-11-25,5.12,"A",4.34,"A",4.71,"A",1.09,"A",1.05,"A",1.07,"A"
"USGS",2085000,2010-11-26,5.96,"A",4.72,"A",5.3,"A",1.13,"A",1.07,"A",1.1,"A"
"USGS",2085000,2010-11-27,5.74,"A",5.12,"A",5.32,"A",1.12,"A",1.09,"A",1.1,"A"
"USGS",2085000,2010-11-28,5.74,"A",4.92,"A",5.42,"A",1.12,"A",1.08,"A",1.1,"A"
"USGS",2085000,2010-11-29,4.92,"A",4.34,"A",4.6,"A",1.08,"A",1.05,"A",1.06,"A"
"USGS",2085000,2010-11-30,4.53,"A",3.79,"A",4.19,"A",1.06,"A",1.02,"A",1.04,"A"
"USGS",2085000,2010-12-01,23.6,"A",4.53,"A",9.69,"A",1.54,"A",1.06,"A",1.22,"A"
"USGS",2085000,2010-12-02,16,"A",8.59,"A",13.1,"A",1.35,"A",1.21,"A",1.3,"A"
"USGS",2085000,2010-12-03,11.6,"A",9.39,"A",10.4,"A",1.28,"A",1.23,"A",1.25,"A"
"USGS",2085000,2010-12-04,10.5,"A",9.39,"A",9.67,"A",1.26,"A",1.23,"A",1.24,"A"
