"","Date","Site.Name","COUNTY","meanLat","meanLng","Month","Year","PM2.5","Ozone"
"6821",2019-07-06,"Millbrook School","Wake",35.856111,-78.574167,7,2019,45,40
"6822",2019-07-06,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,7,2019,38,47
"6823",2019-07-06,"West Johnston Co.","Johnston",35.59095,-78.4622,7,2019,40,42
"6824",2019-07-07,"Bryson City","Swain",35.434767,-83.442133,7,2019,41,26
"6825",2019-07-07,"Castle Hayne","New Hanover",34.364167,-77.838611,7,2019,NA,37
"6826",2019-07-07,"Clemmons Middle","Forsyth",36.026,-80.342,7,2019,37,33
"6827",2019-07-07,"Durham Armory","Durham",36.0329550008979,-78.904037,7,2019,NA,32
"6828",2019-07-07,"Frying Pan Mountain","Haywood",35.379167,-82.7925,7,2019,NA,37
"6829",2019-07-07,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,7,2019,49,40
"6830",2019-07-07,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,7,2019,33,38
"6831",2019-07-07,"Leggett","Edgecombe",35.988278,-77.5843,7,2019,41,35
"6832",2019-07-07,"Linville Falls","Avery",35.972347,-81.933072,7,2019,NA,22
"6833",2019-07-07,"Mendenhall School","Guilford",36.1090060008986,-79.802314,7,2019,35,38
"6834",2019-07-07,"Millbrook School","Wake",35.856111,-78.574167,7,2019,40.5,36
"6835",2019-07-07,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,7,2019,34,40
"6836",2019-07-07,"West Johnston Co.","Johnston",35.59095,-78.4622,7,2019,45,31
"6837",2019-07-08,"Bryson City","Swain",35.434767,-83.442133,7,2019,28,30
"6838",2019-07-08,"Castle Hayne","New Hanover",34.364167,-77.838611,7,2019,NA,34
"6839",2019-07-08,"Clemmons Middle","Forsyth",36.026,-80.342,7,2019,34.5,37
"6840",2019-07-08,"Durham Armory","Durham",36.0329550008979,-78.904037,7,2019,35,37
"6841",2019-07-08,"Frying Pan Mountain","Haywood",35.379167,-82.7925,7,2019,NA,43
"6842",2019-07-08,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,7,2019,52,80
"6843",2019-07-08,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,7,2019,32,40
"6844",2019-07-08,"Leggett","Edgecombe",35.988278,-77.5843,7,2019,36,31
"6845",2019-07-08,"Linville Falls","Avery",35.972347,-81.933072,7,2019,NA,32
"6846",2019-07-08,"Mendenhall School","Guilford",36.1090060008986,-79.802314,7,2019,NA,34
"6847",2019-07-08,"Millbrook School","Wake",35.856111,-78.574167,7,2019,44,43
"6848",2019-07-08,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,7,2019,42,35
"6849",2019-07-08,"West Johnston Co.","Johnston",35.59095,-78.4622,7,2019,48,37
"6850",2019-07-09,"Bryson City","Swain",35.434767,-83.442133,7,2019,33,35
"6851",2019-07-09,"Castle Hayne","New Hanover",34.364167,-77.838611,7,2019,15,27
"6852",2019-07-09,"Clemmons Middle","Forsyth",36.026,-80.342,7,2019,37,37
"6853",2019-07-09,"Durham Armory","Durham",36.0329550008979,-78.904037,7,2019,23,34
"6854",2019-07-09,"Frying Pan Mountain","Haywood",35.379167,-82.7925,7,2019,NA,35
"6855",2019-07-09,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,7,2019,29.5,31
"6856",2019-07-09,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,7,2019,34,37
"6857",2019-07-09,"Leggett","Edgecombe",35.988278,-77.5843,7,2019,27,35
"6858",2019-07-09,"Linville Falls","Avery",35.972347,-81.933072,7,2019,NA,31
"6859",2019-07-09,"Mendenhall School","Guilford",36.1090060008986,-79.802314,7,2019,NA,33
"6860",2019-07-09,"Millbrook School","Wake",35.856111,-78.574167,7,2019,33,38
"6861",2019-07-09,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,7,2019,25,34
"6862",2019-07-09,"West Johnston Co.","Johnston",35.59095,-78.4622,7,2019,32,40
"6863",2019-07-10,"Bryson City","Swain",35.434767,-83.442133,7,2019,36,34
"6864",2019-07-10,"Castle Hayne","New Hanover",34.364167,-77.838611,7,2019,15,39
"6865",2019-07-10,"Clemmons Middle","Forsyth",36.026,-80.342,7,2019,39,36
"6866",2019-07-10,"Durham Armory","Durham",36.0329550008979,-78.904037,7,2019,30,54
"6867",2019-07-10,"Frying Pan Mountain","Haywood",35.379167,-82.7925,7,2019,NA,38
"6868",2019-07-10,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,7,2019,30,38
"6869",2019-07-10,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,7,2019,33,41
"6870",2019-07-10,"Leggett","Edgecombe",35.988278,-77.5843,7,2019,29,45
"6871",2019-07-10,"Linville Falls","Avery",35.972347,-81.933072,7,2019,NA,31
"6872",2019-07-10,"Mendenhall School","Guilford",36.1090060008986,-79.802314,7,2019,28,36
"6873",2019-07-10,"Millbrook School","Wake",35.856111,-78.574167,7,2019,33.5,47
"6874",2019-07-10,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,7,2019,28,44
"6875",2019-07-10,"West Johnston Co.","Johnston",35.59095,-78.4622,7,2019,30,46
"6876",2019-07-11,"Bryson City","Swain",35.434767,-83.442133,7,2019,27,30
"6877",2019-07-11,"Castle Hayne","New Hanover",34.364167,-77.838611,7,2019,19,33
"6878",2019-07-11,"Clemmons Middle","Forsyth",36.026,-80.342,7,2019,33,38
"6879",2019-07-11,"Durham Armory","Durham",36.0329550008979,-78.904037,7,2019,28,34
"6880",2019-07-11,"Frying Pan Mountain","Haywood",35.379167,-82.7925,7,2019,NA,37
"6881",2019-07-11,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,7,2019,28,37
"6882",2019-07-11,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,7,2019,29,38
"6883",2019-07-11,"Leggett","Edgecombe",35.988278,-77.5843,7,2019,37,38
"6884",2019-07-11,"Linville Falls","Avery",35.972347,-81.933072,7,2019,NA,27
"6885",2019-07-11,"Mendenhall School","Guilford",36.1090060008986,-79.802314,7,2019,31,43
"6886",2019-07-11,"Millbrook School","Wake",35.856111,-78.574167,7,2019,33,38
"6887",2019-07-11,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,7,2019,33,38
"6888",2019-07-11,"West Johnston Co.","Johnston",35.59095,-78.4622,7,2019,42,40
"6889",2019-07-12,"Bryson City","Swain",35.434767,-83.442133,7,2019,23,24
"6890",2019-07-12,"Castle Hayne","New Hanover",34.364167,-77.838611,7,2019,22,28
"6891",2019-07-12,"Clemmons Middle","Forsyth",36.026,-80.342,7,2019,32,37
"6892",2019-07-12,"Durham Armory","Durham",36.0329550008979,-78.904037,7,2019,25,44
"6893",2019-07-12,"Frying Pan Mountain","Haywood",35.379167,-82.7925,7,2019,NA,39
"6894",2019-07-12,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,7,2019,24,38
"6895",2019-07-12,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,7,2019,28,41
"6896",2019-07-12,"Leggett","Edgecombe",35.988278,-77.5843,7,2019,27,39
"6897",2019-07-12,"Linville Falls","Avery",35.972347,-81.933072,7,2019,NA,32
"6898",2019-07-12,"Mendenhall School","Guilford",36.1090060008986,-79.802314,7,2019,30,48
"6899",2019-07-12,"Millbrook School","Wake",35.856111,-78.574167,7,2019,34,43
"6900",2019-07-12,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,7,2019,29,36
"6901",2019-07-12,"West Johnston Co.","Johnston",35.59095,-78.4622,7,2019,35,30
"6902",2019-07-13,"Bryson City","Swain",35.434767,-83.442133,7,2019,14,19
"6903",2019-07-13,"Castle Hayne","New Hanover",34.364167,-77.838611,7,2019,11,29
"6904",2019-07-13,"Clemmons Middle","Forsyth",36.026,-80.342,7,2019,38,40
"6905",2019-07-13,"Durham Armory","Durham",36.0329550008979,-78.904037,7,2019,33,48
"6906",2019-07-13,"Frying Pan Mountain","Haywood",35.379167,-82.7925,7,2019,NA,30
"6907",2019-07-13,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,7,2019,30,49
"6908",2019-07-13,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,7,2019,33,44
"6909",2019-07-13,"Leggett","Edgecombe",35.988278,-77.5843,7,2019,49,44
"6910",2019-07-13,"Linville Falls","Avery",35.972347,-81.933072,7,2019,NA,31
"6911",2019-07-13,"Mendenhall School","Guilford",36.1090060008986,-79.802314,7,2019,38,49
"6912",2019-07-13,"Millbrook School","Wake",35.856111,-78.574167,7,2019,42,47
"6913",2019-07-13,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,7,2019,38,41
"6914",2019-07-13,"West Johnston Co.","Johnston",35.59095,-78.4622,7,2019,40,46
"6915",2019-07-14,"Bryson City","Swain",35.434767,-83.442133,7,2019,13,22
"6916",2019-07-14,"Castle Hayne","New Hanover",34.364167,-77.838611,7,2019,28,43
"6917",2019-07-14,"Clemmons Middle","Forsyth",36.026,-80.342,7,2019,36,44
"6918",2019-07-14,"Durham Armory","Durham",36.0329550008979,-78.904037,7,2019,39.5,54
"6919",2019-07-14,"Frying Pan Mountain","Haywood",35.379167,-82.7925,7,2019,NA,32
"6920",2019-07-14,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,7,2019,26,42
"6921",2019-07-14,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,7,2019,35,44
"6922",2019-07-14,"Leggett","Edgecombe",35.988278,-77.5843,7,2019,47,45
"6923",2019-07-14,"Linville Falls","Avery",35.972347,-81.933072,7,2019,NA,35
"6924",2019-07-14,"Mendenhall School","Guilford",36.1090060008986,-79.802314,7,2019,38,45
"6925",2019-07-14,"Millbrook School","Wake",35.856111,-78.574167,7,2019,42,50
"6926",2019-07-14,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,7,2019,43,46
"6927",2019-07-14,"West Johnston Co.","Johnston",35.59095,-78.4622,7,2019,46,58
"6928",2019-07-15,"Bryson City","Swain",35.434767,-83.442133,7,2019,25,22
"6929",2019-07-15,"Castle Hayne","New Hanover",34.364167,-77.838611,7,2019,38,48
"6930",2019-07-15,"Clemmons Middle","Forsyth",36.026,-80.342,7,2019,51,54
"6931",2019-07-15,"Durham Armory","Durham",36.0329550008979,-78.904037,7,2019,44,49
"6932",2019-07-15,"Frying Pan Mountain","Haywood",35.379167,-82.7925,7,2019,NA,29
"6933",2019-07-15,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,7,2019,44,61
"6934",2019-07-15,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,7,2019,42,77
"6935",2019-07-15,"Leggett","Edgecombe",35.988278,-77.5843,7,2019,52,46
"6936",2019-07-15,"Linville Falls","Avery",35.972347,-81.933072,7,2019,NA,39
"6937",2019-07-15,"Mendenhall School","Guilford",36.1090060008986,-79.802314,7,2019,47,64
"6938",2019-07-15,"Millbrook School","Wake",35.856111,-78.574167,7,2019,53.5,50
"6939",2019-07-15,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,7,2019,58,47
"6940",2019-07-15,"West Johnston Co.","Johnston",35.59095,-78.4622,7,2019,56,48
"6941",2019-07-16,"Bryson City","Swain",35.434767,-83.442133,7,2019,47,21
"6942",2019-07-16,"Castle Hayne","New Hanover",34.364167,-77.838611,7,2019,35,45
"6943",2019-07-16,"Clemmons Middle","Forsyth",36.026,-80.342,7,2019,56,58
"6944",2019-07-16,"Durham Armory","Durham",36.0329550008979,-78.904037,7,2019,53,54
"6945",2019-07-16,"Frying Pan Mountain","Haywood",35.379167,-82.7925,7,2019,NA,31
"6946",2019-07-16,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,7,2019,56,50
"6947",2019-07-16,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,7,2019,52,64
"6948",2019-07-16,"Leggett","Edgecombe",35.988278,-77.5843,7,2019,60,47
"6949",2019-07-16,"Linville Falls","Avery",35.972347,-81.933072,7,2019,NA,28
"6950",2019-07-16,"Mendenhall School","Guilford",36.1090060008986,-79.802314,7,2019,52,71
"6951",2019-07-16,"Millbrook School","Wake",35.856111,-78.574167,7,2019,62.5,58
"6952",2019-07-16,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,7,2019,56,48
"6953",2019-07-16,"West Johnston Co.","Johnston",35.59095,-78.4622,7,2019,61,58
"6954",2019-07-17,"Bryson City","Swain",35.434767,-83.442133,7,2019,35,18
"6955",2019-07-17,"Castle Hayne","New Hanover",34.364167,-77.838611,7,2019,48,44
"6956",2019-07-17,"Clemmons Middle","Forsyth",36.026,-80.342,7,2019,52,44
"6957",2019-07-17,"Durham Armory","Durham",36.0329550008979,-78.904037,7,2019,60,37
"6958",2019-07-17,"Frying Pan Mountain","Haywood",35.379167,-82.7925,7,2019,NA,29
"6959",2019-07-17,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,7,2019,55,31
"6960",2019-07-17,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,7,2019,52,45
"6961",2019-07-17,"Leggett","Edgecombe",35.988278,-77.5843,7,2019,63,44
"6962",2019-07-17,"Linville Falls","Avery",35.972347,-81.933072,7,2019,NA,22
"6963",2019-07-17,"Mendenhall School","Guilford",36.1090060008986,-79.802314,7,2019,56,41
"6964",2019-07-17,"Millbrook School","Wake",35.856111,-78.574167,7,2019,64.6666666666667,41
"6965",2019-07-17,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,7,2019,55,46
"6966",2019-07-17,"West Johnston Co.","Johnston",35.59095,-78.4622,7,2019,63,38
"6967",2019-07-18,"Bryson City","Swain",35.434767,-83.442133,7,2019,26,27
"6968",2019-07-18,"Castle Hayne","New Hanover",34.364167,-77.838611,7,2019,55,35
"6969",2019-07-18,"Clemmons Middle","Forsyth",36.026,-80.342,7,2019,23,32
"6970",2019-07-18,"Durham Armory","Durham",36.0329550008979,-78.904037,7,2019,33,43
"6971",2019-07-18,"Frying Pan Mountain","Haywood",35.379167,-82.7925,7,2019,NA,39
"6972",2019-07-18,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,7,2019,26,40
"6973",2019-07-18,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,7,2019,20,35
"6974",2019-07-18,"Leggett","Edgecombe",35.988278,-77.5843,7,2019,43,37
"6975",2019-07-18,"Linville Falls","Avery",35.972347,-81.933072,7,2019,NA,31
"6976",2019-07-18,"Mendenhall School","Guilford",36.1090060008986,-79.802314,7,2019,22,41
"6977",2019-07-18,"Millbrook School","Wake",35.856111,-78.574167,7,2019,41.5,42
"6978",2019-07-18,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,7,2019,52,40
"6979",2019-07-18,"West Johnston Co.","Johnston",35.59095,-78.4622,7,2019,48,35
"6980",2019-07-19,"Bryson City","Swain",35.434767,-83.442133,7,2019,28,28
"6981",2019-07-19,"Castle Hayne","New Hanover",34.364167,-77.838611,7,2019,36,40
"6982",2019-07-19,"Clemmons Middle","Forsyth",36.026,-80.342,7,2019,30,40
"6983",2019-07-19,"Durham Armory","Durham",36.0329550008979,-78.904037,7,2019,32,44
"6984",2019-07-19,"Frying Pan Mountain","Haywood",35.379167,-82.7925,7,2019,NA,34
"6985",2019-07-19,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,7,2019,35,97
"6986",2019-07-19,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,7,2019,27,44
"6987",2019-07-19,"Leggett","Edgecombe",35.988278,-77.5843,7,2019,43,46
"6988",2019-07-19,"Linville Falls","Avery",35.972347,-81.933072,7,2019,NA,29
"6989",2019-07-19,"Mendenhall School","Guilford",36.1090060008986,-79.802314,7,2019,34,49
"6990",2019-07-19,"Millbrook School","Wake",35.856111,-78.574167,7,2019,42,44
"6991",2019-07-19,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,7,2019,41,44
"6992",2019-07-19,"West Johnston Co.","Johnston",35.59095,-78.4622,7,2019,42,40
"6993",2019-07-20,"Bryson City","Swain",35.434767,-83.442133,7,2019,22,26
"6994",2019-07-20,"Castle Hayne","New Hanover",34.364167,-77.838611,7,2019,31,39
"6995",2019-07-20,"Clemmons Middle","Forsyth",36.026,-80.342,7,2019,29.5,29
"6996",2019-07-20,"Durham Armory","Durham",36.0329550008979,-78.904037,7,2019,34.5,39
"6997",2019-07-20,"Frying Pan Mountain","Haywood",35.379167,-82.7925,7,2019,NA,43
"6998",2019-07-20,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,7,2019,25.5,39
"6999",2019-07-20,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,7,2019,30,37
"7000",2019-07-20,"Leggett","Edgecombe",35.988278,-77.5843,7,2019,51,51
"7001",2019-07-20,"Linville Falls","Avery",35.972347,-81.933072,7,2019,NA,25
"7002",2019-07-20,"Mendenhall School","Guilford",36.1090060008986,-79.802314,7,2019,28,39
"7003",2019-07-20,"Millbrook School","Wake",35.856111,-78.574167,7,2019,38.6666666666667,44
"7004",2019-07-20,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,7,2019,42,48
"7005",2019-07-20,"West Johnston Co.","Johnston",35.59095,-78.4622,7,2019,38,44
"7006",2019-07-21,"Bryson City","Swain",35.434767,-83.442133,7,2019,32,24
"7007",2019-07-21,"Castle Hayne","New Hanover",34.364167,-77.838611,7,2019,28,35
"7008",2019-07-21,"Clemmons Middle","Forsyth",36.026,-80.342,7,2019,34,40
"7009",2019-07-21,"Durham Armory","Durham",36.0329550008979,-78.904037,7,2019,32,39
"7010",2019-07-21,"Frying Pan Mountain","Haywood",35.379167,-82.7925,7,2019,NA,32
"7011",2019-07-21,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,7,2019,34,33
"7012",2019-07-21,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,7,2019,30,43
"7013",2019-07-21,"Leggett","Edgecombe",35.988278,-77.5843,7,2019,44,37
"7014",2019-07-21,"Linville Falls","Avery",35.972347,-81.933072,7,2019,NA,31
"7015",2019-07-21,"Mendenhall School","Guilford",36.1090060008986,-79.802314,7,2019,33,44
"7016",2019-07-21,"Millbrook School","Wake",35.856111,-78.574167,7,2019,43,38
"7017",2019-07-21,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,7,2019,38,41
"7018",2019-07-21,"West Johnston Co.","Johnston",35.59095,-78.4622,7,2019,39,35
"7019",2019-07-22,"Bryson City","Swain",35.434767,-83.442133,7,2019,25,23
"7020",2019-07-22,"Castle Hayne","New Hanover",34.364167,-77.838611,7,2019,18,36
"7021",2019-07-22,"Clemmons Middle","Forsyth",36.026,-80.342,7,2019,26,38
"7022",2019-07-22,"Durham Armory","Durham",36.0329550008979,-78.904037,7,2019,26,38
"7023",2019-07-22,"Frying Pan Mountain","Haywood",35.379167,-82.7925,7,2019,NA,31
"7024",2019-07-22,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,7,2019,23,33
"7025",2019-07-22,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,7,2019,22,41
"7026",2019-07-22,"Leggett","Edgecombe",35.988278,-77.5843,7,2019,38,42
"7027",2019-07-22,"Linville Falls","Avery",35.972347,-81.933072,7,2019,NA,25
"7028",2019-07-22,"Mendenhall School","Guilford",36.1090060008986,-79.802314,7,2019,21,44
"7029",2019-07-22,"Millbrook School","Wake",35.856111,-78.574167,7,2019,35,38
"7030",2019-07-22,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,7,2019,41,38
"7031",2019-07-22,"West Johnston Co.","Johnston",35.59095,-78.4622,7,2019,38,37
"7032",2019-07-23,"Bryson City","Swain",35.434767,-83.442133,7,2019,17,32
"7033",2019-07-23,"Castle Hayne","New Hanover",34.364167,-77.838611,7,2019,0,24
"7034",2019-07-23,"Clemmons Middle","Forsyth",36.026,-80.342,7,2019,23,27
"7035",2019-07-23,"Durham Armory","Durham",36.0329550008979,-78.904037,7,2019,22,27
"7036",2019-07-23,"Frying Pan Mountain","Haywood",35.379167,-82.7925,7,2019,NA,31
"7037",2019-07-23,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,7,2019,25,30
"7038",2019-07-23,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,7,2019,21,31
"7039",2019-07-23,"Leggett","Edgecombe",35.988278,-77.5843,7,2019,28,26
"7040",2019-07-23,"Linville Falls","Avery",35.972347,-81.933072,7,2019,NA,24
"7041",2019-07-23,"Mendenhall School","Guilford",36.1090060008986,-79.802314,7,2019,14,29
"7042",2019-07-23,"Millbrook School","Wake",35.856111,-78.574167,7,2019,24.6666666666667,28
"7043",2019-07-23,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,7,2019,20,29
"7044",2019-07-23,"West Johnston Co.","Johnston",35.59095,-78.4622,7,2019,19,28
"7045",2019-07-24,"Bryson City","Swain",35.434767,-83.442133,7,2019,33,38
"7046",2019-07-24,"Castle Hayne","New Hanover",34.364167,-77.838611,7,2019,15,33
"7047",2019-07-24,"Clemmons Middle","Forsyth",36.026,-80.342,7,2019,33,39
"7048",2019-07-24,"Durham Armory","Durham",36.0329550008979,-78.904037,7,2019,33,33
"7049",2019-07-24,"Frying Pan Mountain","Haywood",35.379167,-82.7925,7,2019,NA,44
"7050",2019-07-24,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,7,2019,36,44
"7051",2019-07-24,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,7,2019,30,41
"7052",2019-07-24,"Leggett","Edgecombe",35.988278,-77.5843,7,2019,27,32
"7053",2019-07-24,"Linville Falls","Avery",35.972347,-81.933072,7,2019,NA,36
"7054",2019-07-24,"Mendenhall School","Guilford",36.1090060008986,-79.802314,7,2019,27,41
"7055",2019-07-24,"Millbrook School","Wake",35.856111,-78.574167,7,2019,35.5,36
"7056",2019-07-24,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,7,2019,29,35
"7057",2019-07-24,"West Johnston Co.","Johnston",35.59095,-78.4622,7,2019,31,33
"7058",2019-07-25,"Bryson City","Swain",35.434767,-83.442133,7,2019,38,38
"7059",2019-07-25,"Castle Hayne","New Hanover",34.364167,-77.838611,7,2019,17,38
"7060",2019-07-25,"Clemmons Middle","Forsyth",36.026,-80.342,7,2019,35,42
"7061",2019-07-25,"Durham Armory","Durham",36.0329550008979,-78.904037,7,2019,34,40
"7062",2019-07-25,"Frying Pan Mountain","Haywood",35.379167,-82.7925,7,2019,NA,45
"7063",2019-07-25,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,7,2019,40,50
"7064",2019-07-25,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,7,2019,31,44
"7065",2019-07-25,"Leggett","Edgecombe",35.988278,-77.5843,7,2019,40,44
"7066",2019-07-25,"Linville Falls","Avery",35.972347,-81.933072,7,2019,NA,34
"7067",2019-07-25,"Mendenhall School","Guilford",36.1090060008986,-79.802314,7,2019,24,44
"7068",2019-07-25,"Millbrook School","Wake",35.856111,-78.574167,7,2019,35.5,45
"7069",2019-07-25,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,7,2019,31,44
"7070",2019-07-25,"West Johnston Co.","Johnston",35.59095,-78.4622,7,2019,32,44
"7071",2019-07-26,"Bryson City","Swain",35.434767,-83.442133,7,2019,48,42
"7072",2019-07-26,"Castle Hayne","New Hanover",34.364167,-77.838611,7,2019,26,39
"7073",2019-07-26,"Clemmons Middle","Forsyth",36.026,-80.342,7,2019,41,58
"7074",2019-07-26,"Durham Armory","Durham",36.0329550008979,-78.904037,7,2019,40.5,45
"7075",2019-07-26,"Frying Pan Mountain","Haywood",35.379167,-82.7925,7,2019,NA,54
"7076",2019-07-26,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,7,2019,46,49
"7077",2019-07-26,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,7,2019,41,51
"7078",2019-07-26,"Leggett","Edgecombe",35.988278,-77.5843,7,2019,41,45
"7079",2019-07-26,"Linville Falls","Avery",35.972347,-81.933072,7,2019,NA,39
"7080",2019-07-26,"Mendenhall School","Guilford",36.1090060008986,-79.802314,7,2019,38,50
"7081",2019-07-26,"Millbrook School","Wake",35.856111,-78.574167,7,2019,52,47
"7082",2019-07-26,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,7,2019,38,44
"7083",2019-07-26,"West Johnston Co.","Johnston",35.59095,-78.4622,7,2019,44,44
"7084",2019-07-27,"Bryson City","Swain",35.434767,-83.442133,7,2019,54,40
"7085",2019-07-27,"Castle Hayne","New Hanover",34.364167,-77.838611,7,2019,23,42
"7086",2019-07-27,"Clemmons Middle","Forsyth",36.026,-80.342,7,2019,55,64
"7087",2019-07-27,"Durham Armory","Durham",36.0329550008979,-78.904037,7,2019,47,47
"7088",2019-07-27,"Frying Pan Mountain","Haywood",35.379167,-82.7925,7,2019,NA,84
"7089",2019-07-27,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,7,2019,57,64
"7090",2019-07-27,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,7,2019,53,80
"7091",2019-07-27,"Leggett","Edgecombe",35.988278,-77.5843,7,2019,31,44
"7092",2019-07-27,"Linville Falls","Avery",35.972347,-81.933072,7,2019,NA,40
"7093",2019-07-27,"Mendenhall School","Guilford",36.1090060008986,-79.802314,7,2019,48,64
"7094",2019-07-27,"Millbrook School","Wake",35.856111,-78.574167,7,2019,50.5,47
"7095",2019-07-27,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,7,2019,36,41
"7096",2019-07-27,"West Johnston Co.","Johnston",35.59095,-78.4622,7,2019,50,47
"7097",2019-07-28,"Bryson City","Swain",35.434767,-83.442133,7,2019,47,36
"7098",2019-07-28,"Castle Hayne","New Hanover",34.364167,-77.838611,7,2019,18,41
"7099",2019-07-28,"Clemmons Middle","Forsyth",36.026,-80.342,7,2019,55,48
"7100",2019-07-28,"Durham Armory","Durham",36.0329550008979,-78.904037,7,2019,52,48
"7101",2019-07-28,"Frying Pan Mountain","Haywood",35.379167,-82.7925,7,2019,NA,50
"7102",2019-07-28,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,7,2019,56,97
"7103",2019-07-28,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,7,2019,52,54
"7104",2019-07-28,"Leggett","Edgecombe",35.988278,-77.5843,7,2019,40,50
"7105",2019-07-28,"Linville Falls","Avery",35.972347,-81.933072,7,2019,NA,30
"7106",2019-07-28,"Mendenhall School","Guilford",36.1090060008986,-79.802314,7,2019,51,64
"7107",2019-07-28,"Millbrook School","Wake",35.856111,-78.574167,7,2019,53,58
"7108",2019-07-28,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,7,2019,38,49
"7109",2019-07-28,"West Johnston Co.","Johnston",35.59095,-78.4622,7,2019,47,48
"7110",2019-07-29,"Bryson City","Swain",35.434767,-83.442133,7,2019,44,36
"7111",2019-07-29,"Castle Hayne","New Hanover",34.364167,-77.838611,7,2019,3,42
"7112",2019-07-29,"Clemmons Middle","Forsyth",36.026,-80.342,7,2019,57,77
"7113",2019-07-29,"Durham Armory","Durham",36.0329550008979,-78.904037,7,2019,54,54
"7114",2019-07-29,"Frying Pan Mountain","Haywood",35.379167,-82.7925,7,2019,NA,54
"7115",2019-07-29,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,7,2019,51,80
"7116",2019-07-29,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,7,2019,53,NA
"7117",2019-07-29,"Leggett","Edgecombe",35.988278,-77.5843,7,2019,49,50
"7118",2019-07-29,"Linville Falls","Avery",35.972347,-81.933072,7,2019,NA,46
"7119",2019-07-29,"Mendenhall School","Guilford",36.1090060008986,-79.802314,7,2019,52,80
