"Date","DAILY_AQI_VALUE","Site.Name","AQS_PARAMETER_DESC","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
2018-06-18,32,"Bryson City","Ozone","Swain",35.434767,-83.442133
2018-06-19,39,"Bryson City","Ozone","Swain",35.434767,-83.442133
2018-06-20,27,"Bryson City","Ozone","Swain",35.434767,-83.442133
2018-06-21,19,"Bryson City","Ozone","Swain",35.434767,-83.442133
2018-06-22,38,"Bryson City","Ozone","Swain",35.434767,-83.442133
2018-06-23,37,"Bryson City","Ozone","Swain",35.434767,-83.442133
2018-06-24,24,"Bryson City","Ozone","Swain",35.434767,-83.442133
2018-06-25,25,"Bryson City","Ozone","Swain",35.434767,-83.442133
2018-06-26,22,"Bryson City","Ozone","Swain",35.434767,-83.442133
2018-06-27,30,"Bryson City","Ozone","Swain",35.434767,-83.442133
2018-06-28,31,"Bryson City","Ozone","Swain",35.434767,-83.442133
2018-06-29,34,"Bryson City","Ozone","Swain",35.434767,-83.442133
2018-06-30,39,"Bryson City","Ozone","Swain",35.434767,-83.442133
2018-07-01,27,"Bryson City","Ozone","Swain",35.434767,-83.442133
2018-07-02,29,"Bryson City","Ozone","Swain",35.434767,-83.442133
2018-07-03,31,"Bryson City","Ozone","Swain",35.434767,-83.442133
2018-07-04,40,"Bryson City","Ozone","Swain",35.434767,-83.442133
2018-07-05,29,"Bryson City","Ozone","Swain",35.434767,-83.442133
2018-07-06,26,"Bryson City","Ozone","Swain",35.434767,-83.442133
2018-07-07,28,"Bryson City","Ozone","Swain",35.434767,-83.442133
2018-07-08,32,"Bryson City","Ozone","Swain",35.434767,-83.442133
2018-07-09,37,"Bryson City","Ozone","Swain",35.434767,-83.442133
2018-07-10,38,"Bryson City","Ozone","Swain",35.434767,-83.442133
2018-07-11,37,"Bryson City","Ozone","Swain",35.434767,-83.442133
2018-07-12,38,"Bryson City","Ozone","Swain",35.434767,-83.442133
2018-07-13,37,"Bryson City","Ozone","Swain",35.434767,-83.442133
2018-07-14,39,"Bryson City","Ozone","Swain",35.434767,-83.442133
2018-07-15,33,"Bryson City","Ozone","Swain",35.434767,-83.442133
2018-07-16,30,"Bryson City","Ozone","Swain",35.434767,-83.442133
2018-07-17,5,"Bryson City","Ozone","Swain",35.434767,-83.442133
2018-07-18,43,"Bryson City","Ozone","Swain",35.434767,-83.442133
2018-07-19,37,"Bryson City","Ozone","Swain",35.434767,-83.442133
2018-07-20,40,"Bryson City","Ozone","Swain",35.434767,-83.442133
2018-07-21,44,"Bryson City","Ozone","Swain",35.434767,-83.442133
2018-07-22,37,"Bryson City","Ozone","Swain",35.434767,-83.442133
2018-07-23,36,"Bryson City","Ozone","Swain",35.434767,-83.442133
2018-07-24,31,"Bryson City","Ozone","Swain",35.434767,-83.442133
2018-07-25,35,"Bryson City","Ozone","Swain",35.434767,-83.442133
2018-07-26,40,"Bryson City","Ozone","Swain",35.434767,-83.442133
2018-07-27,42,"Bryson City","Ozone","Swain",35.434767,-83.442133
2018-07-28,40,"Bryson City","Ozone","Swain",35.434767,-83.442133
2018-07-29,40,"Bryson City","Ozone","Swain",35.434767,-83.442133
2018-07-30,41,"Bryson City","Ozone","Swain",35.434767,-83.442133
2018-07-31,31,"Bryson City","Ozone","Swain",35.434767,-83.442133
2018-08-01,31,"Bryson City","Ozone","Swain",35.434767,-83.442133
2018-08-02,23,"Bryson City","Ozone","Swain",35.434767,-83.442133
2018-08-03,25,"Bryson City","Ozone","Swain",35.434767,-83.442133
2018-08-04,27,"Bryson City","Ozone","Swain",35.434767,-83.442133
2018-08-05,29,"Bryson City","Ozone","Swain",35.434767,-83.442133
2018-08-06,24,"Bryson City","Ozone","Swain",35.434767,-83.442133
2018-08-07,26,"Bryson City","Ozone","Swain",35.434767,-83.442133
2018-08-08,26,"Bryson City","Ozone","Swain",35.434767,-83.442133
2018-08-09,32,"Bryson City","Ozone","Swain",35.434767,-83.442133
2018-08-10,28,"Bryson City","Ozone","Swain",35.434767,-83.442133
2018-08-11,31,"Bryson City","Ozone","Swain",35.434767,-83.442133
2018-08-12,36,"Bryson City","Ozone","Swain",35.434767,-83.442133
2018-08-13,31,"Bryson City","Ozone","Swain",35.434767,-83.442133
2018-08-14,34,"Bryson City","Ozone","Swain",35.434767,-83.442133
2018-08-15,28,"Bryson City","Ozone","Swain",35.434767,-83.442133
2018-08-16,37,"Bryson City","Ozone","Swain",35.434767,-83.442133
2018-08-17,28,"Bryson City","Ozone","Swain",35.434767,-83.442133
2018-08-18,27,"Bryson City","Ozone","Swain",35.434767,-83.442133
2018-08-19,30,"Bryson City","Ozone","Swain",35.434767,-83.442133
2018-08-20,31,"Bryson City","Ozone","Swain",35.434767,-83.442133
2018-08-21,31,"Bryson City","Ozone","Swain",35.434767,-83.442133
2018-08-22,34,"Bryson City","Ozone","Swain",35.434767,-83.442133
2018-08-23,40,"Bryson City","Ozone","Swain",35.434767,-83.442133
2018-08-24,36,"Bryson City","Ozone","Swain",35.434767,-83.442133
2018-08-25,36,"Bryson City","Ozone","Swain",35.434767,-83.442133
2018-08-26,33,"Bryson City","Ozone","Swain",35.434767,-83.442133
2018-08-27,30,"Bryson City","Ozone","Swain",35.434767,-83.442133
2018-08-28,36,"Bryson City","Ozone","Swain",35.434767,-83.442133
2018-08-29,39,"Bryson City","Ozone","Swain",35.434767,-83.442133
2018-08-30,29,"Bryson City","Ozone","Swain",35.434767,-83.442133
2018-08-31,27,"Bryson City","Ozone","Swain",35.434767,-83.442133
2018-09-01,29,"Bryson City","Ozone","Swain",35.434767,-83.442133
2018-09-02,24,"Bryson City","Ozone","Swain",35.434767,-83.442133
2018-09-03,25,"Bryson City","Ozone","Swain",35.434767,-83.442133
2018-09-04,28,"Bryson City","Ozone","Swain",35.434767,-83.442133
2018-09-05,25,"Bryson City","Ozone","Swain",35.434767,-83.442133
2018-09-06,26,"Bryson City","Ozone","Swain",35.434767,-83.442133
2018-09-07,30,"Bryson City","Ozone","Swain",35.434767,-83.442133
2018-09-08,28,"Bryson City","Ozone","Swain",35.434767,-83.442133
2018-09-09,24,"Bryson City","Ozone","Swain",35.434767,-83.442133
2018-09-10,17,"Bryson City","Ozone","Swain",35.434767,-83.442133
2018-09-11,24,"Bryson City","Ozone","Swain",35.434767,-83.442133
2018-09-12,24,"Bryson City","Ozone","Swain",35.434767,-83.442133
2018-09-13,24,"Bryson City","Ozone","Swain",35.434767,-83.442133
2018-09-14,23,"Bryson City","Ozone","Swain",35.434767,-83.442133
2018-09-15,21,"Bryson City","Ozone","Swain",35.434767,-83.442133
2018-09-16,12,"Bryson City","Ozone","Swain",35.434767,-83.442133
2018-09-17,21,"Bryson City","Ozone","Swain",35.434767,-83.442133
2018-09-18,27,"Bryson City","Ozone","Swain",35.434767,-83.442133
2018-09-19,34,"Bryson City","Ozone","Swain",35.434767,-83.442133
2018-09-20,35,"Bryson City","Ozone","Swain",35.434767,-83.442133
2018-09-21,36,"Bryson City","Ozone","Swain",35.434767,-83.442133
2018-09-22,34,"Bryson City","Ozone","Swain",35.434767,-83.442133
2018-09-23,31,"Bryson City","Ozone","Swain",35.434767,-83.442133
2018-09-24,24,"Bryson City","Ozone","Swain",35.434767,-83.442133
2018-09-25,22,"Bryson City","Ozone","Swain",35.434767,-83.442133
2018-09-26,16,"Bryson City","Ozone","Swain",35.434767,-83.442133
2018-09-27,13,"Bryson City","Ozone","Swain",35.434767,-83.442133
2018-09-28,27,"Bryson City","Ozone","Swain",35.434767,-83.442133
2018-09-29,29,"Bryson City","Ozone","Swain",35.434767,-83.442133
2018-09-30,29,"Bryson City","Ozone","Swain",35.434767,-83.442133
2018-10-01,28,"Bryson City","Ozone","Swain",35.434767,-83.442133
2018-10-02,32,"Bryson City","Ozone","Swain",35.434767,-83.442133
2018-10-03,28,"Bryson City","Ozone","Swain",35.434767,-83.442133
2018-10-04,31,"Bryson City","Ozone","Swain",35.434767,-83.442133
2018-10-05,27,"Bryson City","Ozone","Swain",35.434767,-83.442133
2018-10-06,32,"Bryson City","Ozone","Swain",35.434767,-83.442133
2018-10-07,29,"Bryson City","Ozone","Swain",35.434767,-83.442133
2018-10-08,32,"Bryson City","Ozone","Swain",35.434767,-83.442133
2018-10-09,37,"Bryson City","Ozone","Swain",35.434767,-83.442133
2018-10-10,19,"Bryson City","Ozone","Swain",35.434767,-83.442133
2018-10-11,34,"Bryson City","Ozone","Swain",35.434767,-83.442133
2018-10-12,34,"Bryson City","Ozone","Swain",35.434767,-83.442133
2018-10-13,33,"Bryson City","Ozone","Swain",35.434767,-83.442133
2018-10-14,29,"Bryson City","Ozone","Swain",35.434767,-83.442133
2018-10-15,30,"Bryson City","Ozone","Swain",35.434767,-83.442133
2018-10-16,21,"Bryson City","Ozone","Swain",35.434767,-83.442133
2018-10-17,30,"Bryson City","Ozone","Swain",35.434767,-83.442133
2018-10-18,32,"Bryson City","Ozone","Swain",35.434767,-83.442133
2018-10-19,32,"Bryson City","Ozone","Swain",35.434767,-83.442133
2018-10-20,36,"Bryson City","Ozone","Swain",35.434767,-83.442133
2018-10-21,32,"Bryson City","Ozone","Swain",35.434767,-83.442133
2018-10-22,26,"Bryson City","Ozone","Swain",35.434767,-83.442133
2018-10-23,33,"Bryson City","Ozone","Swain",35.434767,-83.442133
2018-10-24,31,"Bryson City","Ozone","Swain",35.434767,-83.442133
2018-10-25,31,"Bryson City","Ozone","Swain",35.434767,-83.442133
2018-10-26,28,"Bryson City","Ozone","Swain",35.434767,-83.442133
2018-10-27,31,"Bryson City","Ozone","Swain",35.434767,-83.442133
2018-10-28,39,"Bryson City","Ozone","Swain",35.434767,-83.442133
2018-10-29,38,"Bryson City","Ozone","Swain",35.434767,-83.442133
2018-10-30,31,"Bryson City","Ozone","Swain",35.434767,-83.442133
2018-10-31,35,"Bryson City","Ozone","Swain",35.434767,-83.442133
2018-03-01,34,"","Ozone","Swain",35.498711,-83.310242
2018-03-02,43,"","Ozone","Swain",35.498711,-83.310242
2018-03-03,42,"","Ozone","Swain",35.498711,-83.310242
2018-03-04,40,"","Ozone","Swain",35.498711,-83.310242
2018-03-05,42,"","Ozone","Swain",35.498711,-83.310242
2018-03-06,35,"","Ozone","Swain",35.498711,-83.310242
2018-03-07,37,"","Ozone","Swain",35.498711,-83.310242
2018-03-08,39,"","Ozone","Swain",35.498711,-83.310242
2018-03-09,43,"","Ozone","Swain",35.498711,-83.310242
2018-03-10,32,"","Ozone","Swain",35.498711,-83.310242
2018-03-11,33,"","Ozone","Swain",35.498711,-83.310242
2018-03-12,43,"","Ozone","Swain",35.498711,-83.310242
2018-03-13,42,"","Ozone","Swain",35.498711,-83.310242
2018-03-14,42,"","Ozone","Swain",35.498711,-83.310242
2018-03-15,51,"","Ozone","Swain",35.498711,-83.310242
2018-03-16,61,"","Ozone","Swain",35.498711,-83.310242
2018-03-17,44,"","Ozone","Swain",35.498711,-83.310242
2018-03-18,42,"","Ozone","Swain",35.498711,-83.310242
2018-03-19,38,"","Ozone","Swain",35.498711,-83.310242
2018-03-20,39,"","Ozone","Swain",35.498711,-83.310242
2018-03-21,36,"","Ozone","Swain",35.498711,-83.310242
2018-03-22,43,"","Ozone","Swain",35.498711,-83.310242
2018-03-23,44,"","Ozone","Swain",35.498711,-83.310242
2018-03-24,32,"","Ozone","Swain",35.498711,-83.310242
2018-03-25,42,"","Ozone","Swain",35.498711,-83.310242
2018-03-26,44,"","Ozone","Swain",35.498711,-83.310242
2018-03-27,34,"","Ozone","Swain",35.498711,-83.310242
2018-03-28,38,"","Ozone","Swain",35.498711,-83.310242
2018-03-29,45,"","Ozone","Swain",35.498711,-83.310242
2018-03-30,39,"","Ozone","Swain",35.498711,-83.310242
2018-03-31,44,"","Ozone","Swain",35.498711,-83.310242
2018-04-01,45,"","Ozone","Swain",35.498711,-83.310242
2018-04-02,45,"","Ozone","Swain",35.498711,-83.310242
2018-04-03,42,"","Ozone","Swain",35.498711,-83.310242
2018-04-04,42,"","Ozone","Swain",35.498711,-83.310242
2018-04-05,46,"","Ozone","Swain",35.498711,-83.310242
2018-04-06,39,"","Ozone","Swain",35.498711,-83.310242
2018-04-07,36,"","Ozone","Swain",35.498711,-83.310242
2018-04-08,42,"","Ozone","Swain",35.498711,-83.310242
2018-04-09,34,"","Ozone","Swain",35.498711,-83.310242
2018-04-10,43,"","Ozone","Swain",35.498711,-83.310242
2018-04-11,40,"","Ozone","Swain",35.498711,-83.310242
2018-04-12,67,"","Ozone","Swain",35.498711,-83.310242
2018-04-13,71,"","Ozone","Swain",35.498711,-83.310242
2018-04-14,44,"","Ozone","Swain",35.498711,-83.310242
2018-04-15,35,"","Ozone","Swain",35.498711,-83.310242
2018-04-16,38,"","Ozone","Swain",35.498711,-83.310242
2018-04-17,51,"","Ozone","Swain",35.498711,-83.310242
2018-04-18,61,"","Ozone","Swain",35.498711,-83.310242
2018-04-19,42,"","Ozone","Swain",35.498711,-83.310242
2018-04-20,51,"","Ozone","Swain",35.498711,-83.310242
2018-04-21,71,"","Ozone","Swain",35.498711,-83.310242
2018-04-22,39,"","Ozone","Swain",35.498711,-83.310242
2018-04-24,39,"","Ozone","Swain",35.498711,-83.310242
2018-04-25,41,"","Ozone","Swain",35.498711,-83.310242
2018-04-26,30,"","Ozone","Swain",35.498711,-83.310242
2018-04-27,64,"","Ozone","Swain",35.498711,-83.310242
2018-04-28,74,"","Ozone","Swain",35.498711,-83.310242
2018-04-29,50,"","Ozone","Swain",35.498711,-83.310242
2018-04-30,48,"","Ozone","Swain",35.498711,-83.310242
2018-05-01,80,"","Ozone","Swain",35.498711,-83.310242
2018-05-02,64,"","Ozone","Swain",35.498711,-83.310242
2018-05-03,64,"","Ozone","Swain",35.498711,-83.310242
2018-05-04,46,"","Ozone","Swain",35.498711,-83.310242
2018-05-05,40,"","Ozone","Swain",35.498711,-83.310242
2018-05-06,54,"","Ozone","Swain",35.498711,-83.310242
2018-05-07,51,"","Ozone","Swain",35.498711,-83.310242
2018-05-08,47,"","Ozone","Swain",35.498711,-83.310242
2018-05-09,48,"","Ozone","Swain",35.498711,-83.310242
2018-05-10,54,"","Ozone","Swain",35.498711,-83.310242
2018-05-11,43,"","Ozone","Swain",35.498711,-83.310242
2018-05-12,49,"","Ozone","Swain",35.498711,-83.310242
2018-05-13,47,"","Ozone","Swain",35.498711,-83.310242
2018-05-14,44,"","Ozone","Swain",35.498711,-83.310242
2018-05-15,30,"","Ozone","Swain",35.498711,-83.310242
2018-05-16,21,"","Ozone","Swain",35.498711,-83.310242
2018-05-17,31,"","Ozone","Swain",35.498711,-83.310242
2018-05-18,28,"","Ozone","Swain",35.498711,-83.310242
2018-05-19,38,"","Ozone","Swain",35.498711,-83.310242
2018-05-20,33,"","Ozone","Swain",35.498711,-83.310242
2018-05-21,35,"","Ozone","Swain",35.498711,-83.310242
2018-05-22,26,"","Ozone","Swain",35.498711,-83.310242
2018-05-23,37,"","Ozone","Swain",35.498711,-83.310242
2018-05-24,44,"","Ozone","Swain",35.498711,-83.310242
2018-05-25,33,"","Ozone","Swain",35.498711,-83.310242
2018-05-26,33,"","Ozone","Swain",35.498711,-83.310242
2018-05-27,29,"","Ozone","Swain",35.498711,-83.310242
2018-05-28,14,"","Ozone","Swain",35.498711,-83.310242
2018-05-29,15,"","Ozone","Swain",35.498711,-83.310242
2018-05-30,31,"","Ozone","Swain",35.498711,-83.310242
2018-05-31,31,"","Ozone","Swain",35.498711,-83.310242
2018-06-01,44,"","Ozone","Swain",35.498711,-83.310242
2018-06-02,34,"","Ozone","Swain",35.498711,-83.310242
2018-06-03,38,"","Ozone","Swain",35.498711,-83.310242
2018-06-04,67,"","Ozone","Swain",35.498711,-83.310242
2018-06-05,46,"","Ozone","Swain",35.498711,-83.310242
2018-06-06,45,"","Ozone","Swain",35.498711,-83.310242
2018-06-07,71,"","Ozone","Swain",35.498711,-83.310242
2018-06-08,46,"","Ozone","Swain",35.498711,-83.310242
2018-06-09,36,"","Ozone","Swain",35.498711,-83.310242
2018-06-10,38,"","Ozone","Swain",35.498711,-83.310242
2018-06-11,31,"","Ozone","Swain",35.498711,-83.310242
2018-06-12,39,"","Ozone","Swain",35.498711,-83.310242
2018-06-13,29,"","Ozone","Swain",35.498711,-83.310242
2018-06-14,42,"","Ozone","Swain",35.498711,-83.310242
2018-06-15,45,"","Ozone","Swain",35.498711,-83.310242
2018-06-16,43,"","Ozone","Swain",35.498711,-83.310242
2018-06-17,37,"","Ozone","Swain",35.498711,-83.310242
2018-06-18,35,"","Ozone","Swain",35.498711,-83.310242
2018-06-19,31,"","Ozone","Swain",35.498711,-83.310242
2018-06-20,22,"","Ozone","Swain",35.498711,-83.310242
2018-06-21,20,"","Ozone","Swain",35.498711,-83.310242
2018-06-22,40,"","Ozone","Swain",35.498711,-83.310242
2018-06-23,39,"","Ozone","Swain",35.498711,-83.310242
2018-06-24,30,"","Ozone","Swain",35.498711,-83.310242
2018-06-25,28,"","Ozone","Swain",35.498711,-83.310242
2018-06-26,20,"","Ozone","Swain",35.498711,-83.310242
2018-06-27,22,"","Ozone","Swain",35.498711,-83.310242
2018-06-28,29,"","Ozone","Swain",35.498711,-83.310242
2018-06-29,37,"","Ozone","Swain",35.498711,-83.310242
2018-06-30,41,"","Ozone","Swain",35.498711,-83.310242
2018-07-01,31,"","Ozone","Swain",35.498711,-83.310242
2018-07-02,33,"","Ozone","Swain",35.498711,-83.310242
2018-07-03,31,"","Ozone","Swain",35.498711,-83.310242
2018-07-04,43,"","Ozone","Swain",35.498711,-83.310242
2018-07-05,31,"","Ozone","Swain",35.498711,-83.310242
2018-07-06,27,"","Ozone","Swain",35.498711,-83.310242
2018-07-07,25,"","Ozone","Swain",35.498711,-83.310242
2018-07-08,34,"","Ozone","Swain",35.498711,-83.310242
2018-07-09,38,"","Ozone","Swain",35.498711,-83.310242
2018-07-10,38,"","Ozone","Swain",35.498711,-83.310242
2018-07-11,34,"","Ozone","Swain",35.498711,-83.310242
2018-07-12,33,"","Ozone","Swain",35.498711,-83.310242
2018-07-13,41,"","Ozone","Swain",35.498711,-83.310242
2018-07-14,43,"","Ozone","Swain",35.498711,-83.310242
2018-07-15,32,"","Ozone","Swain",35.498711,-83.310242
2018-07-16,29,"","Ozone","Swain",35.498711,-83.310242
2018-07-17,27,"","Ozone","Swain",35.498711,-83.310242
2018-07-18,31,"","Ozone","Swain",35.498711,-83.310242
2018-07-19,44,"","Ozone","Swain",35.498711,-83.310242
2018-07-20,43,"","Ozone","Swain",35.498711,-83.310242
2018-07-21,44,"","Ozone","Swain",35.498711,-83.310242
2018-07-22,31,"","Ozone","Swain",35.498711,-83.310242
2018-07-23,35,"","Ozone","Swain",35.498711,-83.310242
2018-07-27,44,"","Ozone","Swain",35.498711,-83.310242
2018-07-28,38,"","Ozone","Swain",35.498711,-83.310242
2018-07-29,42,"","Ozone","Swain",35.498711,-83.310242
2018-07-30,42,"","Ozone","Swain",35.498711,-83.310242
2018-07-31,30,"","Ozone","Swain",35.498711,-83.310242
2018-08-01,29,"","Ozone","Swain",35.498711,-83.310242
2018-08-02,23,"","Ozone","Swain",35.498711,-83.310242
2018-08-03,21,"","Ozone","Swain",35.498711,-83.310242
2018-08-04,23,"","Ozone","Swain",35.498711,-83.310242
2018-08-05,25,"","Ozone","Swain",35.498711,-83.310242
2018-08-06,19,"","Ozone","Swain",35.498711,-83.310242
2018-08-07,19,"","Ozone","Swain",35.498711,-83.310242
2018-08-08,27,"","Ozone","Swain",35.498711,-83.310242
2018-08-09,26,"","Ozone","Swain",35.498711,-83.310242
2018-08-11,29,"","Ozone","Swain",35.498711,-83.310242
2018-08-12,29,"","Ozone","Swain",35.498711,-83.310242
2018-08-13,28,"","Ozone","Swain",35.498711,-83.310242
2018-08-14,31,"","Ozone","Swain",35.498711,-83.310242
2018-08-15,27,"","Ozone","Swain",35.498711,-83.310242
2018-08-16,36,"","Ozone","Swain",35.498711,-83.310242
2018-08-17,29,"","Ozone","Swain",35.498711,-83.310242
2018-08-18,27,"","Ozone","Swain",35.498711,-83.310242
2018-08-19,31,"","Ozone","Swain",35.498711,-83.310242
2018-08-20,33,"","Ozone","Swain",35.498711,-83.310242
2018-08-21,31,"","Ozone","Swain",35.498711,-83.310242
2018-08-22,31,"","Ozone","Swain",35.498711,-83.310242
2018-08-23,39,"","Ozone","Swain",35.498711,-83.310242
2018-08-24,35,"","Ozone","Swain",35.498711,-83.310242
2018-08-25,35,"","Ozone","Swain",35.498711,-83.310242
2018-08-26,32,"","Ozone","Swain",35.498711,-83.310242
2018-08-27,32,"","Ozone","Swain",35.498711,-83.310242
2018-08-28,34,"","Ozone","Swain",35.498711,-83.310242
2018-08-29,35,"","Ozone","Swain",35.498711,-83.310242
2018-08-30,32,"","Ozone","Swain",35.498711,-83.310242
2018-08-31,27,"","Ozone","Swain",35.498711,-83.310242
2018-09-01,27,"","Ozone","Swain",35.498711,-83.310242
2018-09-02,23,"","Ozone","Swain",35.498711,-83.310242
2018-09-03,19,"","Ozone","Swain",35.498711,-83.310242
2018-09-04,25,"","Ozone","Swain",35.498711,-83.310242
2018-09-05,28,"","Ozone","Swain",35.498711,-83.310242
2018-09-06,31,"","Ozone","Swain",35.498711,-83.310242
2018-09-07,31,"","Ozone","Swain",35.498711,-83.310242
2018-09-08,27,"","Ozone","Swain",35.498711,-83.310242
2018-09-09,24,"","Ozone","Swain",35.498711,-83.310242
2018-09-10,18,"","Ozone","Swain",35.498711,-83.310242
2018-09-11,24,"","Ozone","Swain",35.498711,-83.310242
2018-09-12,27,"","Ozone","Swain",35.498711,-83.310242
2018-09-13,23,"","Ozone","Swain",35.498711,-83.310242
2018-09-14,21,"","Ozone","Swain",35.498711,-83.310242
2018-09-15,19,"","Ozone","Swain",35.498711,-83.310242
2018-09-16,13,"","Ozone","Swain",35.498711,-83.310242
2018-09-17,19,"","Ozone","Swain",35.498711,-83.310242
2018-09-18,27,"","Ozone","Swain",35.498711,-83.310242
2018-09-19,34,"","Ozone","Swain",35.498711,-83.310242
2018-09-20,36,"","Ozone","Swain",35.498711,-83.310242
2018-09-21,37,"","Ozone","Swain",35.498711,-83.310242
2018-09-23,32,"","Ozone","Swain",35.498711,-83.310242
2018-09-24,26,"","Ozone","Swain",35.498711,-83.310242
2018-09-25,22,"","Ozone","Swain",35.498711,-83.310242
2018-09-26,18,"","Ozone","Swain",35.498711,-83.310242
2018-09-27,13,"","Ozone","Swain",35.498711,-83.310242
2018-09-28,27,"","Ozone","Swain",35.498711,-83.310242
2018-09-29,29,"","Ozone","Swain",35.498711,-83.310242
2018-09-30,29,"","Ozone","Swain",35.498711,-83.310242
2018-10-01,31,"","Ozone","Swain",35.498711,-83.310242
2018-10-02,28,"","Ozone","Swain",35.498711,-83.310242
2018-10-03,26,"","Ozone","Swain",35.498711,-83.310242
2018-10-04,29,"","Ozone","Swain",35.498711,-83.310242
2018-10-05,24,"","Ozone","Swain",35.498711,-83.310242
2018-10-06,31,"","Ozone","Swain",35.498711,-83.310242
2018-10-07,31,"","Ozone","Swain",35.498711,-83.310242
2018-10-08,28,"","Ozone","Swain",35.498711,-83.310242
2018-10-09,31,"","Ozone","Swain",35.498711,-83.310242
2018-10-10,14,"","Ozone","Swain",35.498711,-83.310242
2018-10-11,24,"","Ozone","Swain",35.498711,-83.310242
2018-10-12,31,"","Ozone","Swain",35.498711,-83.310242
2018-10-13,32,"","Ozone","Swain",35.498711,-83.310242
2018-10-14,27,"","Ozone","Swain",35.498711,-83.310242
2018-10-15,35,"","Ozone","Swain",35.498711,-83.310242
2018-10-16,23,"","Ozone","Swain",35.498711,-83.310242
2018-10-17,29,"","Ozone","Swain",35.498711,-83.310242
2018-10-18,33,"","Ozone","Swain",35.498711,-83.310242
2018-10-19,33,"","Ozone","Swain",35.498711,-83.310242
2018-10-20,34,"","Ozone","Swain",35.498711,-83.310242
2018-10-21,32,"","Ozone","Swain",35.498711,-83.310242
2018-10-22,30,"","Ozone","Swain",35.498711,-83.310242
2018-10-23,33,"","Ozone","Swain",35.498711,-83.310242
2018-10-24,33,"","Ozone","Swain",35.498711,-83.310242
2018-10-25,29,"","Ozone","Swain",35.498711,-83.310242
2018-10-26,22,"","Ozone","Swain",35.498711,-83.310242
2018-10-27,29,"","Ozone","Swain",35.498711,-83.310242
2018-10-28,32,"","Ozone","Swain",35.498711,-83.310242
2018-10-29,38,"","Ozone","Swain",35.498711,-83.310242
2018-10-30,33,"","Ozone","Swain",35.498711,-83.310242
2018-10-31,31,"","Ozone","Swain",35.498711,-83.310242
2018-03-01,38,"Monroe School","Ozone","Union",34.974038917,-80.54062183
2018-03-02,45,"Monroe School","Ozone","Union",34.974038917,-80.54062183
2018-03-03,44,"Monroe School","Ozone","Union",34.974038917,-80.54062183
2018-03-04,47,"Monroe School","Ozone","Union",34.974038917,-80.54062183
2018-03-05,46,"Monroe School","Ozone","Union",34.974038917,-80.54062183
2018-03-06,24,"Monroe School","Ozone","Union",34.974038917,-80.54062183
2018-03-07,36,"Monroe School","Ozone","Union",34.974038917,-80.54062183
2018-03-08,42,"Monroe School","Ozone","Union",34.974038917,-80.54062183
2018-03-09,45,"Monroe School","Ozone","Union",34.974038917,-80.54062183
2018-03-10,46,"Monroe School","Ozone","Union",34.974038917,-80.54062183
2018-03-11,31,"Monroe School","Ozone","Union",34.974038917,-80.54062183
2018-03-12,37,"Monroe School","Ozone","Union",34.974038917,-80.54062183
2018-03-13,45,"Monroe School","Ozone","Union",34.974038917,-80.54062183
2018-03-14,45,"Monroe School","Ozone","Union",34.974038917,-80.54062183
2018-03-15,51,"Monroe School","Ozone","Union",34.974038917,-80.54062183
2018-03-16,84,"Monroe School","Ozone","Union",34.974038917,-80.54062183
2018-03-17,44,"Monroe School","Ozone","Union",34.974038917,-80.54062183
2018-03-18,44,"Monroe School","Ozone","Union",34.974038917,-80.54062183
2018-03-19,44,"Monroe School","Ozone","Union",34.974038917,-80.54062183
2018-03-20,31,"Monroe School","Ozone","Union",34.974038917,-80.54062183
2018-03-21,34,"Monroe School","Ozone","Union",34.974038917,-80.54062183
2018-03-22,46,"Monroe School","Ozone","Union",34.974038917,-80.54062183
2018-03-23,51,"Monroe School","Ozone","Union",34.974038917,-80.54062183
2018-03-24,43,"Monroe School","Ozone","Union",34.974038917,-80.54062183
2018-03-25,44,"Monroe School","Ozone","Union",34.974038917,-80.54062183
2018-03-26,46,"Monroe School","Ozone","Union",34.974038917,-80.54062183
2018-03-27,35,"Monroe School","Ozone","Union",34.974038917,-80.54062183
2018-03-28,42,"Monroe School","Ozone","Union",34.974038917,-80.54062183
2018-03-29,50,"Monroe School","Ozone","Union",34.974038917,-80.54062183
2018-03-30,41,"Monroe School","Ozone","Union",34.974038917,-80.54062183
2018-03-31,46,"Monroe School","Ozone","Union",34.974038917,-80.54062183
2018-04-01,49,"Monroe School","Ozone","Union",34.974038917,-80.54062183
2018-04-02,54,"Monroe School","Ozone","Union",34.974038917,-80.54062183
2018-04-03,44,"Monroe School","Ozone","Union",34.974038917,-80.54062183
2018-04-04,45,"Monroe School","Ozone","Union",34.974038917,-80.54062183
2018-04-05,50,"Monroe School","Ozone","Union",34.974038917,-80.54062183
2018-04-06,58,"Monroe School","Ozone","Union",34.974038917,-80.54062183
2018-04-07,41,"Monroe School","Ozone","Union",34.974038917,-80.54062183
2018-04-08,46,"Monroe School","Ozone","Union",34.974038917,-80.54062183
2018-04-09,40,"Monroe School","Ozone","Union",34.974038917,-80.54062183
2018-04-10,47,"Monroe School","Ozone","Union",34.974038917,-80.54062183
2018-04-11,49,"Monroe School","Ozone","Union",34.974038917,-80.54062183
2018-04-12,61,"Monroe School","Ozone","Union",34.974038917,-80.54062183
